Date,CBMG,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-12,1.0,-0.5825226977950714,-0.4735732814526589,-0.5065823605706874,-0.6798313878080415,-0.0,0.0
2020-08-13,1.0,-0.7571612123044366,-0.42400423248431707,-0.7460131509334139,-0.851825258861764,-0.0,0.0
2020-08-14,1.0,-0.7562081868692595,-0.425142684355747,-0.7441886835242091,-0.8541784782855198,-0.0,0.0
2020-08-17,1.0,-0.7513560343528704,-0.41965496459243634,-0.7435965044447793,-0.8521922555371403,-0.0,0.0
2020-08-18,1.0,-0.7506123525643441,-0.41884915401138034,-0.7303764555149413,-0.8685231940309756,-0.0,0.0
2020-08-19,1.0,-0.7493417588204319,-0.4128864816068608,-0.7326788535319341,-0.8664334612201912,-0.0,0.0
2020-08-20,1.0,-0.7461987866077449,-0.4172346640701071,-0.7273237959703394,-0.8542805782338403,-0.0,0.0
2020-08-21,1.0,-0.7445239075897705,-0.4188040588609728,-0.7258022241359944,-0.8551690568015877,-0.0,0.0
2020-08-24,1.0,-0.7449528936742934,-0.40320771646478243,-0.7413264543143413,-0.8491102138477643,-0.0,0.0
2020-08-25,1.0,-0.743524764282786,-0.39272537547050274,-0.7441583125256214,-0.8463459173405881,-0.0,0.0
2020-08-26,1.0,-0.7414017475367167,-0.3962818367726343,-0.7353411414761107,-0.8451385015802193,-0.0,0.0
2020-08-27,1.0,-0.734903067666939,-0.4017306692416252,-0.7343459852930253,-0.8429027705563396,-0.0,0.0
2020-08-28,1.0,-0.7377536608934809,-0.39920463837062364,-0.7366015015238236,-0.8430461607076488,-0.0,0.0
2020-08-31,1.0,-0.7377890119693703,-0.3980744926027805,-0.738532451118876,-0.8427997918370381,-0.0,0.0
2020-09-01,1.0,-0.7370377253298643,-0.4023044043858019,-0.732020070618844,-0.8454190670879018,-0.0,0.0
2020-09-02,1.0,-0.7328800208077881,-0.4015159959870695,-0.7328057072790102,-0.8484747148218333,-0.0,0.0
2020-09-03,1.0,-0.7286249489966244,-0.4048369746652324,-0.7346711673281651,-0.8412033087280686,-0.0,0.0
2020-09-04,1.0,-0.6941042333296553,-0.41969178711979105,-0.7055059031225862,-0.8586560741476331,-0.0,0.0
2020-09-08,1.0,-0.6894167831139222,-0.42733691255423983,-0.7007795837317055,-0.8597852467456055,-0.0,0.0
2020-09-09,1.0,-0.6714390065741418,-0.4387143900657415,-0.6804601899196494,-0.8616873630387144,-0.0,0.0
2020-09-10,1.0,-0.6647474673857591,-0.44482909408935206,-0.6692660884775162,-0.8652430580861453,-0.0,0.0
2020-09-11,1.0,-0.6623003311137793,-0.4480587999854455,-0.6701961212385837,-0.8580940945311647,-0.0,0.0
2020-09-14,1.0,-0.6629315676501618,-0.44646560192090806,-0.6702077345654309,-0.8584421726634409,-0.0,0.0
2020-09-15,1.0,-0.6633706558092192,-0.44488875963356117,-0.662861712956231,-0.8641849643740003,-0.0,0.0
2020-09-16,1.0,-0.6665696405181197,-0.4393101440838306,-0.6611846892737593,-0.8714524814437492,-0.0,0.0
2020-09-17,1.0,-0.6638658518841846,-0.4424923614142296,-0.6592463262039867,-0.8718172559289975,-0.0,0.0
2020-09-18,1.0,-0.6594800945282675,-0.4409743682966733,-0.662206871477913,-0.8730412652245046,-0.0,0.0
2020-09-21,1.0,-0.6558705925118139,-0.44449291166848415,-0.6665576154125772,-0.868120683387859,-0.0,0.0
2020-09-22,1.0,-0.6582609643544929,-0.4409360124995458,-0.6688347080411322,-0.8655572108571636,-0.0,0.0
2020-09-23,1.0,-0.6552826624037204,-0.44012498183403576,-0.6718136898706584,-0.8659351838395583,-0.0,0.0
2020-09-24,1.0,-0.6497862783452872,-0.43515902340070994,-0.6668477867130334,-0.8701007027457798,-0.0005433601391001956,0.0
2020-09-25,1.0,-0.6491970486111112,-0.43287037037037035,-0.6671006944444444,-0.8677300347222222,-0.0,0.0
2020-09-28,1.0,-0.6453314068990429,-0.4298717717175366,-0.6597796640780206,-0.868593100957197,-0.00848835109264945,0.0
2020-09-29,1.0,-0.6451903988449738,-0.42324490164230283,-0.664789749142754,-0.8703122180111893,-0.005919509113878361,0.0
2020-09-30,1.0,-0.6417545248461732,-0.42690079522147456,-0.6593501493289194,-0.8672591846281171,-0.002986578388686985,0.0
2020-10-01,1.0,-0.6416064430302377,-0.42419012691906666,-0.6580376083126596,-0.8662136411030813,-0.005357207061446086,0.0
2020-10-02,1.0,-0.6403351071479937,-0.41834459945347335,-0.6562994390910398,-0.8703077808140371,-0.010283330936286496,0.0
2020-10-05,1.0,-0.6297733232747781,-0.4273449006717678,-0.6452922369508208,-0.8712864173581923,-0.018608327046736355,0.0
2020-10-06,1.0,-0.6335965541995693,-0.41722900215362524,-0.6437544867193108,-0.8752333094041637,-0.01959798994974874,0.0
2020-10-07,1.0,-0.6275148564473402,-0.4220305004653827,-0.642693491802105,-0.8663277726068591,-0.021300207632276084,0.0
2020-10-08,1.0,-0.6288799885567158,-0.4177156343870691,-0.6462952367329423,-0.8655771706479759,-0.017558289229008726,0.0
2020-10-09,1.0,-0.6293581898391917,-0.42133912053507894,-0.6459726768179878,-0.8610360039846308,-0.0,0.0
2020-10-12,1.0,-0.6201580607435235,-0.42006591770918245,-0.6454973951872984,-0.8582414856292306,-0.0,0.0
2020-10-13,1.0,-0.6164992067689054,-0.4198484047241318,-0.637546271813855,-0.8485104882778072,-0.003067160232681121,0.0
2020-10-14,1.0,-0.6171255331899743,-0.41918426340466036,-0.6391581767546798,-0.84845066450453,-0.0013395847287340926,0.0
2020-10-15,1.0,-0.6147584311237974,-0.4173802727561053,-0.6397786940127568,-0.8466363604327447,-0.0054269302604221725,0.0
2020-10-16,1.0,-0.6137692903953209,-0.4183285180748361,-0.6393488830949193,-0.8458177718272144,-0.006095412585441476,0.0
2020-10-19,1.0,-0.6125466450749841,-0.4166725339716962,-0.6326832359360699,-0.8455607970147152,-0.012919805674857426,0.0
2020-10-20,1.0,-0.610612933853782,-0.4163941344023631,-0.6336111404156557,-0.8417554594366494,-0.014136512290325984,0.0
2020-10-21,1.0,-0.6106480993072405,-0.41649963076273866,-0.6336463058691141,-0.8416851285297324,-0.014066181383408939,0.0
2020-10-22,1.0,-0.6096635999719082,-0.41393356275019316,-0.6294683615422432,-0.8410702998806097,-0.017416953437741415,0.0
2020-10-23,1.0,-0.6103057320369266,-0.41194847133981544,-0.6323142265435783,-0.8393766014953141,-0.016216785425953877,0.0
2020-10-26,1.0,-0.6096508159326198,-0.4108791015967714,-0.6316897701351114,-0.8391296718722583,-0.018038252324969292,0.0
2020-10-27,1.0,-0.607851384507536,-0.4103049421661409,-0.6365580091132141,-0.8397826848930949,-0.010550297932001402,0.0
2020-10-28,1.0,-0.6081668419207852,-0.4101997896950578,-0.6372590255871013,-0.8398177357167894,-0.00956887486855941,0.0
2020-10-29,1.0,-0.5913944723618091,-0.411606644332775,-0.6368648799553323,-0.8366136236739252,-0.013190954773869347,0.0
2020-10-30,1.0,-0.5896863333449636,-0.4107672446879035,-0.6391961201632882,-0.8367467987858066,-0.012665294302362096,0.0
2020-11-02,1.0,-0.5805360939733,-0.4062532678029907,-0.6373522953048207,-0.8384398201401234,-0.023040189619714876,0.0
2020-11-03,1.0,-0.5866420329766096,-0.40579356502945585,-0.6401505908599714,-0.8388817234287308,-0.014431624080593996,0.0
2020-11-04,1.0,-0.5885610784074681,-0.39604305270124346,-0.6398341983350169,-0.8418614371799783,-0.016928489323905394,0.0
2020-11-05,1.0,-0.5544059440316644,-0.4183737240469412,-0.613846260676342,-0.8445246857857094,-0.04079577807096729,0.0
2020-11-06,1.0,-0.5473071324599709,-0.4104110348651833,-0.6175573577320301,-0.8497262078048105,-0.04072225687946212,0.0
