Date,IWF,IWM,MTUM,NRK,SPY,VLUE,VXX
2020-09-22,-0.022911159176480015,-0.16515260754626293,-0.23515180645678124,1.0,-0.17896339021068652,-0.0,0.0
2020-09-23,-0.021950203479988464,-0.16489890088762135,-0.2361489409427372,1.0,-0.1791905662191175,-0.0,0.0
2020-09-24,-0.01915359649543543,-0.16342910131581054,-0.2345915871264809,1.0,-0.1816394071658113,-0.0,0.0
2020-09-25,-0.019142505317362588,-0.16494218867441748,-0.23377204906366442,1.0,-0.18135005037501398,-0.0,0.0
2020-09-28,-0.018393633341856303,-0.16514318588596266,-0.23246931731015083,1.0,-0.18206660700588087,-0.0,0.0
2020-09-29,-0.018883900755675555,-0.16429952231080153,-0.23200677392040642,1.0,-0.1824325403799147,-0.0,0.0
2020-09-30,-0.018981577643919664,-0.1641874510681132,-0.23199706009235144,1.0,-0.18260980714844935,-0.0,0.0
2020-10-01,-0.018851345954149692,-0.16514098570173336,-0.23155204089783532,1.0,-0.181995367042096,-0.0,0.0
2020-10-02,-0.018368846436443792,-0.1641216496821391,-0.23100022362073924,1.0,-0.1838162476439958,-0.0,0.0
2020-10-05,-0.015387316637137063,-0.16753659276285335,-0.22831968586888857,1.0,-0.18496703858002522,-0.0,0.0
2020-10-06,-0.017098924936995566,-0.16385938048298082,-0.22798034899671418,1.0,-0.1861103135866271,-0.0,0.0
2020-10-07,-0.01622983228110452,-0.16486512339774248,-0.22779159492379314,1.0,-0.1853995280913207,-0.0,0.0
2020-10-08,-0.016204330714934434,-0.16385972180175587,-0.22861331081404057,1.0,-0.18466882299517218,-0.0,0.0
2020-10-09,-0.015853794553942736,-0.16417839103902107,-0.22832650850050193,1.0,-0.18497155877057408,-0.0,0.0
2020-10-12,-0.016439665471923534,-0.16493827160493826,-0.22731979291119073,1.0,-0.1843090402230187,-0.0,0.0
2020-10-13,-0.014104911247313539,-0.1665525750218897,-0.2275730319191276,1.0,-0.1837618403247632,-0.0,0.0
2020-10-14,-0.013909888116117325,-0.16698231820858464,-0.22768290547960462,1.0,-0.182961182817946,-0.0,0.0
2020-10-15,-0.013127744892113807,-0.1669849150276876,-0.2282158996881166,1.0,-0.1829132454967857,-0.0,0.0
2020-10-16,-0.013383834365103365,-0.16695577446408963,-0.22809809507137518,1.0,-0.18299727867339305,-0.0,0.0
2020-10-19,-0.013559106244827805,-0.16700617480425234,-0.2279425806862308,1.0,-0.18293653319753006,-0.0,0.0
2020-10-20,-0.012450310065193194,-0.16784862458260455,-0.22801717284146922,1.0,-0.18176180632851008,-0.0,0.0
2020-10-21,-0.01262381353641668,-0.16840230853617819,-0.22757842186431781,1.0,-0.1812805062244622,-0.0,0.0
2020-10-22,-0.012714356097328395,-0.16833807472862794,-0.22653803976414869,1.0,-0.18168814863082278,-0.0,0.0
2020-10-23,-0.013556897647806739,-0.1672282263191354,-0.22698664971392246,1.0,-0.18154799745708836,-0.0,0.0
2020-10-26,-0.013461110581354694,-0.16714344744286577,-0.22715425447379295,1.0,-0.18151044149899878,-0.0,0.0
2020-10-27,-0.011351008096523257,-0.16697888553738688,-0.2284648356882045,1.0,-0.18075885061120814,-0.0,0.0
2020-10-28,-0.012176729270190034,-0.1658702313102288,-0.22957976789598183,1.0,-0.1799520551207354,-0.0,0.0
