Date,EBSB,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-28,1.0,-0.0,-0.9338024008378762,-0.0,-0.38037435883664095,-0.3713242205333405,0.0
2020-08-31,1.0,-0.0,-0.9340815723760171,-0.0,-0.3802056762344602,-0.3707542356952985,0.0
2020-09-01,1.0,-0.0,-0.9343910230597836,-0.0,-0.3800434887654023,-0.3700571796730289,0.0
2020-09-02,1.0,-0.0,-0.9317480340320461,-0.0,-0.3779221127781207,-0.37424514882310317,0.0
2020-09-03,1.0,-0.0,-0.9356690632042065,-0.0,-0.37978860392746006,-0.3672067818435455,0.0
2020-09-04,1.0,-0.0,-0.937167597616057,-0.0,-0.35681642034369404,-0.37859796349253017,0.0
2020-09-08,1.0,-0.0,-0.9354933568583419,-0.0,-0.35648408051968883,-0.3812922714999866,0.0
2020-09-09,1.0,-0.0,-0.9345497288488765,-0.0,-0.3545801832607592,-0.38228301231533673,0.0
2020-09-10,1.0,-0.0,-0.9345255571867076,-0.0,-0.34669691712264783,-0.38793540637928736,0.0
2020-09-11,1.0,-0.0,-0.938168529435301,-0.0,-0.34314065459201365,-0.38613993438075167,0.0
2020-09-14,1.0,-0.0,-0.9385670081092616,-0.0,-0.34341655996585574,-0.3855367050789586,0.0
2020-09-15,1.0,-0.0,-0.9315901814300961,-0.0,-0.347145144076841,-0.38935432230522943,0.0
2020-09-16,1.0,-0.0,-0.9233707264957265,-0.0,-0.35042735042735046,-0.39711538461538465,0.0
2020-09-17,1.0,-0.0,-0.9234220999492508,-0.0,-0.34974224738908627,-0.39784716472127996,0.0
2020-09-18,1.0,-0.0,-0.9226987307949231,-0.0,-0.3514228456913827,-0.3978891115564462,0.0
2020-09-21,1.0,-0.0,-0.9219606061415934,-0.0,-0.35256701499318494,-0.3980543603175027,0.0
2020-09-22,1.0,-0.0,-0.9212975343638017,-0.0,-0.3538000748783227,-0.3991549446435257,0.0
2020-09-23,1.0,-0.0,-0.9185054427772874,-0.0,-0.3514135173446736,-0.4046644735082511,0.0
2020-09-24,1.0,-0.0,-0.9154135840388877,-0.0,-0.34659864854037015,-0.40882989236398604,0.0
2020-09-25,1.0,-0.0,-0.915523832437779,-0.0,-0.3456037640013901,-0.41216884540326676,0.0
2020-09-28,1.0,-0.0,-0.9127925617184995,-0.0,-0.34166933846318265,-0.417334615795661,0.0
2020-09-29,1.0,-0.0,-0.9135769467240504,-0.0,-0.3418696035713331,-0.4177069689112246,0.0
2020-09-30,1.0,-0.0,-0.9138152266894781,-0.0,-0.3419054747647562,-0.4175310094097519,0.0
2020-10-01,1.0,-0.0,-0.9141199433170236,-0.0,-0.3424507366113205,-0.4171813587871982,0.0
2020-10-02,1.0,-0.0,-0.9144988369916853,-0.0,-0.34344838649306203,-0.4156083736598669,0.0
2020-10-05,1.0,-0.0,-0.9191603155502073,-0.0,-0.3351784997994384,-0.4198422248963765,0.0
2020-10-06,1.0,-0.0,-0.9197689345314507,-0.0,-0.3344298245614035,-0.4201968335472829,0.0
2020-10-07,1.0,-0.0,-0.9213945948818794,-0.0,-0.31484680183890945,-0.42111556961016183,0.0
2020-10-08,1.0,-0.0,-0.9215566476291672,-0.0,-0.31494222340284234,-0.41992296453712313,0.0
2020-10-09,1.0,-0.0,-0.9218040319796011,-0.0,-0.3150946904300247,-0.4192408828919759,0.0
2020-10-12,1.0,-0.0,-0.9213692009453753,-0.0,-0.3115224261093555,-0.4226571420984146,0.0
2020-10-13,1.0,-0.0,-0.9200425023243458,-0.0,-0.3138265373887634,-0.422499667950591,0.0
2020-10-14,1.0,-0.0,-0.9201446116220958,-0.0,-0.31463661013344674,-0.4235206550055824,0.0
2020-10-15,1.0,-0.0,-0.9205125478519779,-0.0,-0.3141748192258613,-0.4237558485750744,0.0
2020-10-16,1.0,-0.0,-0.922929631402585,-0.0,-0.3114993883304079,-0.4250039891495133,0.0
2020-10-19,1.0,-0.0,-0.9199446793797706,-0.0,-0.3081198968057661,-0.43155403069230563,0.0
2020-10-20,1.0,-0.0,-0.9205294492876887,-0.0,-0.30483202211354454,-0.43251647884329153,0.0
2020-10-21,1.0,-0.0,-0.9214716750405402,-0.0,-0.30470266103091687,-0.4321716245314618,0.0
2020-10-22,1.0,-0.0,-0.918820463731121,-0.0,-0.30647734524569237,-0.4336843224845777,0.0
2020-10-23,1.0,-0.0,-0.9216234198270127,-0.0,-0.3038988689288091,-0.4357950765136394,0.0
2020-10-26,1.0,-0.0,-0.9245946161834012,-0.0,-0.30681364326224136,-0.43121122560374897,0.0
2020-10-27,1.0,-0.0,-0.9282209897610921,-0.0,-0.30620733788395904,-0.4319539249146758,0.0
2020-10-28,1.0,-0.0,-0.9280571702842515,-0.0,-0.30569036318063036,-0.4327769185643432,0.0
