Date,EGBN,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-17,1.0,-0.0,-0.8925036103452803,-0.0,-0.28517789155835627,-0.44802415649205724,0.0
2020-08-18,1.0,-0.0,-0.8876939258480147,-0.0,-0.28727320536418616,-0.4545095976860373,0.0
2020-08-19,1.0,-0.0,-0.8895113355425807,-0.0,-0.28522960391352375,-0.4553416443111883,0.0
2020-08-20,1.0,-0.0,-0.8906743109614981,-0.0,-0.2850568062276457,-0.4541868293709236,0.0
2020-08-21,1.0,-0.0,-0.8905719921104537,-0.0,-0.2852596975673899,-0.454017094017094,0.0
2020-08-24,1.0,-0.0,-0.8947603766636855,-0.0,-0.28070913777684253,-0.4548634857172918,0.0
2020-08-25,1.0,-0.0,-0.895043041040356,-0.0,-0.2799378734830337,-0.4574986179482455,0.0
2020-08-26,1.0,-0.0,-0.8945113295830923,-0.0,-0.27364491877398667,-0.460517322958835,0.0
2020-08-27,1.0,-0.0,-0.9008916594334412,-0.0,-0.2631052894605329,-0.46629316920487124,0.0
2020-08-28,1.0,-0.0,-0.9009843659525189,-0.0,-0.2642522503553193,-0.466757909143549,0.0
2020-08-31,1.0,-0.0,-0.9009658657262416,-0.0,-0.2651525120404243,-0.46566834223754505,0.0
2020-09-01,1.0,-0.0,-0.9030559869442762,-0.0,-0.26308862625358637,-0.4660577505198599,0.0
2020-09-02,1.0,-0.0,-0.9017605726466487,-0.0,-0.262533224558541,-0.4673280875812521,0.0
2020-09-03,1.0,-0.0,-0.9050751137888394,-0.0,-0.2639901076060933,-0.46189060485674444,0.0
2020-09-04,1.0,-0.0,-0.9055421560402684,-0.0,-0.2389628775167785,-0.4771392617449664,0.0
2020-09-08,1.0,-0.0,-0.9012909319899245,-0.0,-0.2347292191435768,-0.48782535684298906,0.0
2020-09-09,1.0,-0.0,-0.9002020096020148,-0.0,-0.23559041897316157,-0.48770889629299263,0.0
2020-09-10,1.0,-0.0,-0.9011089846105446,-0.0,-0.2253362346957502,-0.4952678079857379,0.0
2020-09-11,1.0,-0.0,-0.903918692372171,-0.0,-0.22254819782062027,-0.49295368818105617,0.0
2020-09-14,1.0,-0.0,-0.9013176852749325,-0.0,-0.22261808084248028,-0.4956906714169701,0.0
2020-09-15,1.0,-0.0,-0.8969582645602453,-0.0,-0.2251041421048495,-0.49789095863135,0.0
2020-09-16,1.0,-0.0,-0.9014121338912133,-0.0,-0.21678870292887029,-0.49686192468619245,0.0
2020-09-17,1.0,-0.0,-0.8995370491460257,-0.0,-0.22046399707059347,-0.4955405016608688,0.0
2020-09-18,1.0,-0.0,-0.8987656258172498,-0.0,-0.219781369318479,-0.49665254458915215,0.0
2020-09-21,1.0,-0.0,-0.90070847820972,-0.0,-0.21766751196047163,-0.49590860369663536,0.0
2020-09-22,1.0,-0.0,-0.9096939979547422,-0.0,-0.21506673309384586,-0.4973385426226499,0.0
2020-09-23,1.0,-0.0,-0.9074409211320063,-0.0,-0.2114774306921604,-0.5038948776457629,0.0
2020-09-24,1.0,-0.0,-0.9013981253600041,-0.0,-0.2053987537309525,-0.5114154055610829,0.0
2020-09-25,1.0,-0.0,-0.9005424954792043,-0.0,-0.20677726236339333,-0.5134313494247451,0.0
2020-09-28,1.0,-0.0,-0.8990282616097854,-0.0,-0.20380313785065088,-0.5164095445139998,0.0
2020-09-29,1.0,-0.0,-0.8987766222198936,-0.0,-0.20365179577188064,-0.5172242160689493,0.0
2020-09-30,1.0,-0.0,-0.898488460430147,-0.0,-0.20370418882456184,-0.5174337882796741,0.0
2020-10-01,1.0,-0.0,-0.8964956884124448,-0.0,-0.20596021282730062,-0.518569968285587,0.0
2020-10-02,1.0,-0.0,-0.8950057645949062,-0.0,-0.20736820039828113,-0.5178964469133215,0.0
2020-10-05,1.0,-0.0,-0.8992615481303027,-0.0,-0.1969728710589714,-0.5223892322195454,0.0
2020-10-06,1.0,-0.0,-0.8999319086528388,-0.0,-0.19652210349884766,-0.5224439555834904,0.0
2020-10-07,1.0,-0.0,-0.9057418898751081,-0.0,-0.1887256827167282,-0.5238132642107193,0.0
2020-10-08,1.0,-0.0,-0.9038874064772668,-0.0,-0.1894260451001936,-0.5227070580233348,0.0
2020-10-09,1.0,-0.0,-0.9024358337039847,-0.0,-0.18672980822061172,-0.5271970906046415,0.0
2020-10-12,1.0,-0.0,-0.9008344450548014,-0.0,-0.18363022836066858,-0.5313505453974731,0.0
2020-10-13,1.0,-0.0,-0.8997411155566014,-0.0,-0.1833895557124552,-0.5318637064930309,0.0
2020-10-14,1.0,-0.0,-0.8988825792269647,-0.0,-0.18569596734095725,-0.5323319289247114,0.0
2020-10-15,1.0,-0.0,-0.8978384885120637,-0.0,-0.18535091851154029,-0.5336525880567332,0.0
2020-10-16,1.0,-0.0,-0.9031725655602421,-0.0,-0.1801367530324068,-0.536506772156873,0.0
2020-10-19,1.0,-0.0,-0.9041329244961606,-0.0,-0.18062216631286523,-0.535996016458317,0.0
2020-10-20,1.0,-0.0,-0.9045648587067543,-0.0,-0.17654453552628133,-0.5378571615640468,0.0
2020-10-21,1.0,-0.0,-0.9041167684285003,-0.0,-0.1780613715573491,-0.538298262624145,0.0
2020-10-22,1.0,-0.0,-0.9020024112805998,-0.0,-0.17998112910835037,-0.538973633170834,0.0
2020-10-23,1.0,-0.0,-0.9066011973532192,-0.0,-0.17687217729230123,-0.5423274866085495,0.0
2020-10-26,1.0,-0.0,-0.9059571004752027,-0.0,-0.17611383864107746,-0.5433589750321616,0.0
2020-10-27,1.0,-0.0,-0.9080016779403284,-0.0,-0.1726967647213046,-0.5410833202244245,0.0
2020-10-28,1.0,-0.0,-0.9060399159663864,-0.0,-0.1705094537815126,-0.5495010504201681,0.0
2020-10-29,1.0,-0.0,-0.9100926556038319,-0.0,-0.15442600638643145,-0.5528712767628121,0.0
2020-10-30,1.0,-0.0,-0.9102695057751239,-0.0,-0.15460569393153664,-0.554228542992588,0.0
2020-11-02,1.0,-0.0,-0.9038778769867246,-0.0,-0.14927600743630698,-0.5652378832709277,0.0
2020-11-03,1.0,-0.0,-0.9034293193717277,-0.0,-0.15015706806282722,-0.5642146596858638,0.0
