Date,IWF,IWM,MTUM,MYN,SPY,VLUE,VXX
2020-09-23,-0.0004885436513752503,-0.1867865227091374,-0.2671356685719869,1.0,-0.17408438777338087,-0.0,0.0
2020-09-24,-0.0,-0.18518217570773882,-0.26468293951311467,1.0,-0.17526895699938247,-0.0,0.0
2020-09-25,-0.0,-0.18652361212712346,-0.2640494188409331,1.0,-0.17504673656831668,-0.0,0.0
2020-09-28,-0.0,-0.1867894497498863,-0.26122263366465276,1.0,-0.17610277398817642,-0.0,0.0
2020-09-29,-0.0,-0.1856066755414137,-0.26096626513847854,1.0,-0.1768726257346018,-0.0,0.0
2020-09-30,-0.0,-0.1855213170113972,-0.2610319186933792,1.0,-0.17698152417443255,-0.0,0.0
2020-10-01,-0.0,-0.1871479816260611,-0.2602379522472366,1.0,-0.17573731110714344,-0.0,0.0
2020-10-02,-0.0,-0.1859672471718631,-0.2595880739454336,1.0,-0.1774950091701427,-0.0,0.0
2020-10-05,-0.0,-0.19033100338950068,-0.25396928366390426,1.0,-0.1774865798478779,-0.0,0.0
2020-10-06,-0.0,-0.18688120817331844,-0.25487336541733513,1.0,-0.17863335115777876,-0.0,0.0
2020-10-07,-0.0,-0.1883076923076923,-0.25387854251012143,1.0,-0.17724696356275302,-0.0,0.0
2020-10-08,-0.0,-0.18734828624138264,-0.2540052432274978,1.0,-0.17692656244942873,-0.0,0.0
2020-10-09,-0.0,-0.1877224775095463,-0.2533654779625914,1.0,-0.17694647595624877,-0.0,0.0
2020-10-12,-0.0,-0.1887616459627329,-0.25229684265010355,1.0,-0.1764363354037267,-0.0,0.0
2020-10-13,-0.0,-0.1906894043481775,-0.25101430534227753,1.0,-0.1747353107572941,-0.0,0.0
2020-10-14,-0.0,-0.19135872287482425,-0.2517571781738273,1.0,-0.17266396290132333,-0.0,0.0
2020-10-15,-0.0,-0.19203039120594892,-0.25231167151632716,1.0,-0.17221144519883608,-0.0,0.0
2020-10-16,-0.0,-0.19244325163293022,-0.2519239474875509,1.0,-0.17239539546013066,-0.0,0.0
2020-10-19,-0.0,-0.19305905944757099,-0.2509217931302154,1.0,-0.17320007762468465,-0.0,0.0
2020-10-20,-0.0,-0.19360467934527942,-0.2509492801628722,1.0,-0.17124206240204237,-0.0,0.0
2020-10-21,-0.0,-0.19408006469874647,-0.2487343307723413,1.0,-0.1746380913869794,-0.0,0.0
2020-10-22,-0.0,-0.19410708798939147,-0.24805537137959474,1.0,-0.1750084900625839,-0.0,0.0
2020-10-23,-0.0,-0.1941295382873777,-0.24819277108433735,1.0,-0.1749009460661438,-0.0,0.0
2020-10-26,-0.0,-0.19340118772148415,-0.24900079289308885,1.0,-0.17576336186669686,-0.0,0.0
2020-10-27,-0.0,-0.1932255456750202,-0.249215844785772,1.0,-0.17437348423605495,-0.0,0.0
2020-10-28,-0.0,-0.19307691064008667,-0.2493896622528334,1.0,-0.1743221613231799,-0.0,0.0
2020-10-29,-0.0,-0.1941899225430361,-0.24783007777903027,1.0,-0.16831188908033945,-0.0,0.0
2020-10-30,-0.0,-0.19437822164948454,-0.24719716494845362,1.0,-0.16924935567010307,-0.0,0.0
2020-11-02,-0.0,-0.19406613220000646,-0.24519462957596833,1.0,-0.17056247786470913,-0.0,0.0
2020-11-03,-0.0,-0.1930801416157065,-0.2448503379465723,1.0,-0.1713550048278082,-0.0,0.0
2020-11-04,-0.0,-0.19305273996846542,-0.24465038452875118,1.0,-0.17120378414904916,-0.0,0.0
2020-11-05,-0.0,-0.19477847083788824,-0.24184939875249178,1.0,-0.17098578869526074,-0.0,0.0
2020-11-06,-0.0,-0.193589846574022,-0.2419792754438108,1.0,-0.170985621335047,-0.0,0.0
