Date,IWF,IWM,MTUM,NVG,SPY,VLUE,VXX
2020-09-17,-0.04638772947843496,-0.21222301401472732,-0.21151040076012081,1.0,-0.22656011401812076,-0.0,0.0
2020-09-18,-0.0466790012391153,-0.2118038463497021,-0.2120075365369273,1.0,-0.22691086856890666,-0.0,0.0
2020-09-21,-0.04572901825089898,-0.21300630979035212,-0.21231087590745643,1.0,-0.22511703643395076,-0.0,0.0
2020-09-22,-0.0487655788365538,-0.20879885896695757,-0.21633782728291506,1.0,-0.22406357184093453,-0.0,0.0
2020-09-23,-0.046383701188455015,-0.20908319185059424,-0.21808149405772498,1.0,-0.22424448217317489,-0.0,0.0
2020-09-24,-0.04355855245323936,-0.2074749254540526,-0.21603076714556793,1.0,-0.22716183247492547,-0.0,0.0
2020-09-25,-0.04337218758471131,-0.20974518839793982,-0.21453984819734345,1.0,-0.22656885334779073,-0.0,0.0
2020-09-28,-0.042079962084024515,-0.21026439622194387,-0.21293882663597277,1.0,-0.22737736551677445,-0.0,0.0
2020-09-29,-0.04264103692172325,-0.209144133473214,-0.21251142170631834,1.0,-0.2278249686960642,-0.0,0.0
2020-09-30,-0.04271378044033778,-0.20913506286913403,-0.21373813271056505,1.0,-0.2267350357922526,-0.0,0.0
2020-10-01,-0.04224398991693312,-0.21103385271278485,-0.21313167199580438,1.0,-0.2253802297450473,-0.0,0.0
2020-10-02,-0.042783915007359036,-0.20999475562923992,-0.21256618903418992,1.0,-0.2263876435857962,-0.0,0.0
2020-10-05,-0.03877554470005578,-0.21478676831020435,-0.2087016784706141,1.0,-0.2280387417386454,-0.0,0.0
2020-10-06,-0.04082770270270271,-0.21028716216216217,-0.20778716216216217,1.0,-0.23030405405405405,-0.0,0.0
2020-10-07,-0.03900619440646783,-0.21309095819197596,-0.20679528077371004,1.0,-0.22895674042567554,-0.0,0.0
2020-10-08,-0.03880727910545933,-0.21184625503853743,-0.20676977046194325,1.0,-0.2291164218373164,-0.0,0.0
2020-10-09,-0.0402226157348849,-0.21114765157264526,-0.20731933552576104,1.0,-0.22777637237541112,-0.0,0.0
2020-10-12,-0.04244988789048671,-0.21179425796989057,-0.205573444375137,1.0,-0.2260566110895696,-0.0,0.0
2020-10-13,-0.0410769645504785,-0.2130677988947297,-0.20528373096104596,1.0,-0.22543469470279012,-0.0,0.0
2020-10-14,-0.040696401811722314,-0.21414018959101544,-0.2048458520651277,1.0,-0.2240743547002071,-0.0,0.0
2020-10-15,-0.04034145438014581,-0.21414981563483915,-0.20517569410536596,1.0,-0.22404997221894837,-0.0,0.0
2020-10-16,-0.040617001212447795,-0.21441802505725446,-0.2047689613363869,1.0,-0.22415128654182945,-0.0,0.0
2020-10-19,-0.04114387725887128,-0.21440961988648805,-0.20499520016167874,1.0,-0.22362194115566633,-0.0,0.0
2020-10-20,-0.04003298219634503,-0.21534345236091945,-0.20497761922390872,1.0,-0.22242789351462322,-0.0,0.0
2020-10-21,-0.04032040926225094,-0.21560312331717826,-0.204109450726979,1.0,-0.22277194399569197,-0.0,0.0
2020-10-22,-0.040370058873002525,-0.2155592935239697,-0.20299411269974768,1.0,-0.2231623212783852,-0.0,0.0
2020-10-23,-0.04173325034903867,-0.21389762653703176,-0.20340123467173546,1.0,-0.223081969419166,-0.0,0.0
2020-10-26,-0.04144729095527259,-0.21356120372083634,-0.20392269003683833,1.0,-0.22318289626402463,-0.0,0.0
2020-10-27,-0.03946506275096184,-0.2131012583793955,-0.20503687774062934,1.0,-0.22247610087196118,-0.0,0.0
2020-10-28,-0.04017137096774194,-0.21213037634408605,-0.2060315860215054,1.0,-0.22177419354838712,-0.0,0.0
