Date,IWF,IWM,MTUM,RLMD,SPY,VLUE,VXX
2020-07-21,-2.083906915765323,-1.8474816999890746,-2.1084890199934447,1.0,-2.0853272151207256,-1.800174806074511,0.0
2020-07-22,-2.0847902097902096,-1.8471372377622377,-2.109265734265734,1.0,-2.085445804195804,-1.7999344405594404,0.0
2020-07-23,-2.090022998576279,-1.8534662139962763,-2.114335779213668,1.0,-2.0901325156061765,-1.8037454824225168,0.0
2020-07-24,-2.0862144420131292,-1.8533916849015317,-2.1101750547045954,1.0,-2.087527352297593,-1.8036105032822758,0.0
2020-07-27,-2.086514273214481,-1.8527835502570271,-2.1093732910423277,1.0,-2.0876080061249045,-1.8010499835940066,0.0
2020-07-28,-2.0866236465055237,-1.851689817346604,-2.108607678005031,1.0,-2.0883736191622004,-1.8019249699223452,0.0
2020-07-29,-2.0895947426067907,-1.853669222343921,-2.1102957283680173,1.0,-2.0913472070098575,-1.807995618838992,0.0
2020-07-30,-2.0886796584190934,-1.8508867965841906,-2.109590540836435,1.0,-2.090540836435297,-1.8082986643310708,0.0
2020-07-31,-2.0825778263244126,-1.8482796286182412,-2.1033315128345165,1.0,-2.084434735117422,-1.8043691971600218,0.0
2020-08-03,-2.0872042068361085,-1.8562664329535496,-2.10977212971078,1.0,-2.0904907975460123,-1.811678352322524,0.0
2020-08-04,-2.087771203155819,-1.8555774709620865,-2.1103440718825337,1.0,-2.091825553364015,-1.812075388998466,0.0
2020-08-05,-2.090948985189249,-1.857707076247943,-2.113219967087219,1.0,-2.0945693911135495,-1.8143719144267692,0.0
2020-08-06,-2.087861524978089,-1.8539658194566169,-2.110210341805434,1.0,-2.0910385626643295,-1.812116564417178,0.0
2020-08-07,-2.0936160861443796,-1.8621030655971873,-2.1161410833974292,1.0,-2.096363037028898,-1.8195802659048457,0.0
2020-08-10,-2.093365553602812,-1.8610500878734624,-2.1161028119507908,1.0,-2.0955623901581726,-1.8181019332161688,0.0
2020-08-11,-2.087690452701962,-1.8590375972815958,-2.1093938397456977,1.0,-2.0899923270853886,-1.8151923709306148,0.0
2020-08-12,-2.0825125848106807,-1.856861457649376,-2.1036331801269426,1.0,-2.0864521777194134,-1.813854235062377,0.0
2020-08-13,-2.0783692206798556,-1.8572521587058692,-2.0977155973330417,1.0,-2.0835063941414362,-1.8134222319379167,0.0
2020-08-14,-2.078714332568055,-1.8577675740680004,-2.0979556138624686,1.0,-2.084071280201159,-1.8140373893079698,0.0
2020-08-17,-2.0772424341745874,-1.8578608106631707,-2.0959248333879605,1.0,-2.0820496012236425,-1.8124112312902874,0.0
2020-08-18,-2.0728541825717093,-1.8532010033809576,-2.091722107100011,1.0,-2.0784164030973935,-1.8101210600937945,0.0
2020-08-19,-2.073985159319075,-1.8550851156700132,-2.091663029244871,1.0,-2.07900480139677,-1.8125272806634658,0.0
2020-08-20,-2.0715142265343944,-1.854028126022021,-2.088956720811076,1.0,-2.0763109124604817,-1.8107489370980048,0.0
2020-08-21,-2.0714052109451653,-1.854028126022021,-2.088956720811076,1.0,-2.0763109124604817,-1.8107489370980048,0.0
2020-08-24,-2.0724258289703315,-1.855911867364747,-2.0897687609075044,1.0,-2.0774432809773122,-1.8119546247818499,0.0
2020-08-25,-2.081554460864806,-1.864039408866995,-2.100821018062397,1.0,-2.085057471264368,-1.8154351395730706,0.0
2020-08-26,-2.080770493597461,-1.8638502790850389,-2.1000328335339824,1.0,-2.084491627448834,-1.815366093903907,0.0
2020-08-27,-2.079601445308223,-1.8671849337567064,-2.0992007007555022,1.0,-2.0850760976677982,-1.818351034709296,0.0
2020-08-28,-2.082419991231916,-1.8682595352915388,-2.102148180622534,1.0,-2.0874616396317403,-1.8199254712845243,0.0
2020-08-31,-2.082073197457813,-1.8677405215866754,-2.101797063335525,1.0,-2.086894586894587,-1.8191978961209732,0.0
2020-09-01,-2.082748794388426,-1.8678211310828583,-2.102915387987725,1.0,-2.0872424375274004,-1.8192678649715037,0.0
2020-09-02,-2.081187684890983,-1.8667689273583872,-2.1020050399912344,1.0,-2.086446806179467,-1.8200942259230852,0.0
2020-09-03,-2.080696375780138,-1.8659805102376,-2.1013905616993322,1.0,-2.084528632431841,-1.8167086390014235,0.0
2020-09-04,-2.0621253405994553,-1.8614713896457766,-2.082397820163488,1.0,-2.0762942779291556,-1.8167847411444142,0.0
2020-09-08,-2.060368312084559,-1.862482292688242,-2.0802005012531324,1.0,-2.0751879699248117,-1.8186771276016125,0.0
2020-09-09,-2.0461254612546127,-1.8606468417625355,-2.0625135663121337,1.0,-2.066203603212503,-1.8176687649229433,0.0
2020-09-10,-2.040754389768047,-1.8597442011706051,-2.055928896596575,1.0,-2.0635161500108388,-1.8188814220680685,0.0
2020-09-11,-2.0372374972937863,-1.8583026629140504,-2.0530417839359165,1.0,-2.060186187486469,-1.8160857328426065,0.0
2020-09-14,-2.036463968837914,-1.8571737719108417,-2.052153213590132,1.0,-2.0590781216186973,-1.8154079203635578,0.0
2020-09-15,-2.0363479013414105,-1.8556901774123757,-2.0512765036780616,1.0,-2.059930765902207,-1.8144742535698832,0.0
2020-09-16,-2.043303668330801,-1.8606468417625355,-2.0571955719557193,1.0,-2.068048621662687,-1.8237464727588453,0.0
2020-09-17,-2.0385824211553047,-1.8596510241682018,-2.0524547523572125,1.0,-2.063834399046277,-1.8232361547631948,0.0
2020-09-18,-2.037711313394018,-1.859016038144777,-2.0524490680537495,1.0,-2.063610749891634,-1.8237971391417425,0.0
2020-09-21,-2.036403033586132,-1.8599133261105092,-2.0524377031419285,1.0,-2.062080173347779,-1.8235102925243771,0.0
2020-09-22,-2.0333008973943127,-1.852740836847227,-2.0504919450751435,1.0,-2.0573034922694347,-1.8181425018920965,0.0
2020-09-23,-2.033427087840762,-1.8534184335785377,-2.0521419299004764,1.0,-2.058199913457378,-1.820532237126785,0.0
2020-09-24,-2.0235965951944834,-1.8432281004202133,-2.0419135868979637,1.0,-2.050425600689581,-1.8156448658549724,0.0
2020-09-25,-2.0233861407479257,-1.8448108632395732,-2.041383769802781,1.0,-2.0503286992132774,-1.8171139131371916,0.0
2020-09-28,-2.0193735873425895,-1.8425357873210633,-2.03680981595092,1.0,-2.0476805510709286,-1.816811968571736,0.0
2020-09-29,-1.073100092678406,-0.7677826691380909,-1.303579703429101,1.0,-1.379633920296571,-0.2683039851714551,0.0
2020-09-30,-1.056762800298148,-0.7699099822257898,-1.2829539590619803,1.0,-1.361619173212545,-0.2623129407717447,0.0
2020-10-01,-1.0124853687085449,-0.7868569199041302,-1.2370547907028595,1.0,-1.3021013321442507,-0.23527116660163871,0.0
2020-10-02,-1.01597550793209,-0.788254940161425,-1.236014472585583,1.0,-1.298469245755636,-0.22766490397996103,0.0
2020-10-05,-0.7159333808336301,-0.719139650872818,-1.0195493409333807,1.0,-0.9985304595653723,-0.0,0.0
2020-10-06,-0.7008279749845855,-0.7148771249889896,-0.9913238791508853,1.0,-0.9956839601867348,-0.0014093191226988461,0.0
2020-10-07,-0.6958584039703105,-0.7181694409064957,-0.9849795774957179,1.0,-0.9920505951073828,-0.0008783872809521718,0.0
2020-10-08,-0.688573042986917,-0.704046594514713,-0.9888294866779677,1.0,-0.9650541139653149,-0.0,0.0
2020-10-09,-0.6878091106290671,-0.7029934924078091,-0.9870715835140997,1.0,-0.9605639913232104,-0.0,0.0
2020-10-12,-0.6785358888936962,-0.7032406005278414,-0.9860684463289058,1.0,-0.9587677930169168,-0.0,0.0
2020-10-13,-0.6670094258783206,-0.7029134532990575,-0.9704370179948587,1.0,-0.9387746358183376,-0.005312767780634105,0.0
2020-10-14,-0.6667951353203151,-0.7003254539225762,-0.9716512504282288,1.0,-0.940775950668037,-0.0027406646111682084,0.0
2020-10-15,-0.6535670330603064,-0.699783558969571,-0.9653269957136188,1.0,-0.9209353647667954,-0.004371260026312439,0.0
2020-10-16,-0.6568806559884437,-0.697582529634193,-0.9666907422356291,1.0,-0.9226749373327102,-0.004758465394910141,0.0
2020-10-19,-0.6548800135673705,-0.6957093190875945,-0.9549308912066481,1.0,-0.9199949122360722,-0.014245738997710507,0.0
2020-10-20,-0.6443976411120472,-0.6959561920808762,-0.9414069081718618,1.0,-0.9082139848357202,-0.02232518955349621,0.0
2020-10-21,-0.6445090357639328,-0.6975441257003243,-0.9423733097434601,1.0,-0.9068200008424955,-0.021230885883988377,0.0
2020-10-22,-0.6442141623488774,-0.6977126247946418,-0.9416993133661907,1.0,-0.9062302540123847,-0.022578878638527318,0.0
2020-10-23,-0.6452942908830829,-0.6959905759602844,-0.9394589591484707,1.0,-0.9055071732088014,-0.020867516513105304,0.0
2020-10-26,-0.6445818610129564,-0.6944304223456168,-0.9397610634359751,1.0,-0.9044674406865221,-0.02334679454820798,0.0
2020-10-27,-0.6413691726165477,-0.6948341033179336,-0.9454430911381773,1.0,-0.9038639227215456,-0.014405711885762285,0.0
2020-10-28,-0.6427161634401377,-0.694200646705581,-0.948263553521186,1.0,-0.9038760340990215,-0.010330491748204761,0.0
