Date,IWF,IWM,MTUM,RPAI,SPY,VLUE,VXX
2020-08-05,-0.530052245686438,-1.3440312596039865,-0.29362953856960966,1.0,-0.9529788822057339,-0.26965798832155247,0.0
2020-08-06,-0.5322672758423758,-1.3340069410886086,-0.298686464877213,1.0,-0.9539164433510522,-0.2742169309844924,0.0
2020-08-07,-0.5376476811849762,-1.333098219008993,-0.30532533944630574,1.0,-0.9508464115676246,-0.2814318462352318,0.0
2020-08-10,-0.5343740353662301,-1.3369493319222119,-0.3049786126912731,1.0,-0.951139921506372,-0.2823124751951316,0.0
2020-08-11,-0.529826727216613,-1.3414752435959612,-0.29765001543141834,1.0,-0.949252678453331,-0.2907279220492923,0.0
2020-08-12,-0.5224248832496255,-1.3444796898405147,-0.2854877081681205,1.0,-0.9518900343642612,-0.30139219314477045,0.0
2020-08-13,-0.5178484968528545,-1.3508517100224482,-0.274792024296844,1.0,-0.9501298472644042,-0.307980104758132,0.0
2020-08-14,-0.5160750462432837,-1.3507442966616752,-0.2728794151325641,1.0,-0.952567603276667,-0.3118118558971197,0.0
2020-08-17,-0.5173750275269765,-1.3545914996696762,-0.27179035454745654,1.0,-0.9499229244659767,-0.3106364236952213,0.0
2020-08-18,-0.5169603524229075,-1.3524229074889866,-0.2705286343612335,1.0,-0.9509251101321585,-0.31449339207048455,0.0
2020-08-19,-0.5140829549962533,-1.3598977387931417,-0.2633226076607749,1.0,-0.9473266628465642,-0.32318067615815227,0.0
2020-08-20,-0.5195034677739984,-1.361929584308875,-0.26642222909396124,1.0,-0.9524230242523304,-0.31726818924769185,0.0
2020-08-21,-0.5245908889871738,-1.3607253427686865,-0.27116320212295447,1.0,-0.9541353383458647,-0.31220698805838126,0.0
2020-08-24,-0.5243551740919347,-1.3638012653187628,-0.272397469362474,1.0,-0.9538999247887449,-0.30973764544529486,0.0
2020-08-25,-0.5228138566492425,-1.371622220253389,-0.26264729334632764,1.0,-0.956675821741827,-0.316115885532028,0.0
2020-08-26,-0.5219933554817275,-1.3716057585825028,-0.26409745293466225,1.0,-0.9568992248062015,-0.3151273532668881,0.0
2020-08-27,-0.5096285802824383,-1.3813360485191906,-0.25707202620744607,1.0,-0.9548010093408297,-0.3240957988401434,0.0
2020-08-28,-0.5090377458798512,-1.3805599858231437,-0.2574428495481127,1.0,-0.9571150097465887,-0.3260676944887471,0.0
2020-08-31,-0.5100567074251284,-1.3804713804713804,-0.25810738968633706,1.0,-0.9574251284777601,-0.32420698210171894,0.0
2020-09-01,-0.508572188012227,-1.384884596642006,-0.25176095335134896,1.0,-0.9602179595091481,-0.32459132592034734,0.0
2020-09-02,-0.5048036481161731,-1.3834506574578298,-0.25076371364058975,1.0,-0.9590915128171071,-0.3292159206623279,0.0
2020-09-03,-0.5069961034360609,-1.3822617782500886,-0.25208111937654976,1.0,-0.9580676585193056,-0.3285069075451647,0.0
2020-09-04,-0.4617176511954993,-1.3938994374120954,-0.21000351617440227,1.0,-0.9657172995780591,-0.36388009845288327,0.0
2020-09-08,-0.45438966517268653,-1.395421390280341,-0.2030055365146322,1.0,-0.9615959223130328,-0.37964671763775376,0.0
2020-09-09,-0.4428352658061693,-1.3989061474513236,-0.18766134325092976,1.0,-0.9570772259899365,-0.38888645810544736,0.0
2020-09-10,-0.43125708802233276,-1.4057838262235018,-0.1679752246357847,1.0,-0.9544185640757219,-0.4024251941027654,0.0
2020-09-11,-0.4305077358901722,-1.4081499237306603,-0.16814120723469167,1.0,-0.951361952495097,-0.4000435824798431,0.0
2020-09-14,-0.43475984818741004,-1.4102866117000394,-0.1707891637220259,1.0,-0.9509662784103302,-0.3956724686995594,0.0
2020-09-15,-0.43273044236217045,-1.4086729134887777,-0.1656570058836348,1.0,-0.9508389627369798,-0.40034865983874485,0.0
2020-09-16,-0.44272703389088364,-1.3957001488746825,-0.18114545932218232,1.0,-0.9564322620194413,-0.4027060162886417,0.0
2020-09-17,-0.44321814917006086,-1.3949546708711076,-0.18153549686856743,1.0,-0.9565103140191827,-0.40336355275259494,0.0
2020-09-18,-0.44242902208201895,-1.392875920084122,-0.1837539432176656,1.0,-0.956975113915177,-0.4052751489660007,0.0
2020-09-21,-0.4443616274991231,-1.391178533847773,-0.1834444054717643,1.0,-0.9600140301648543,-0.4053840757628902,0.0
2020-09-22,-0.44385918707751737,-1.3924150645246247,-0.1864191028004565,1.0,-0.9597050302870688,-0.4070318672636292,0.0
2020-09-23,-0.4366982955543841,-1.3894306800210858,-0.1916622737655948,1.0,-0.9588824459673168,-0.41627130557019854,0.0
2020-09-24,-0.43004818221638197,-1.388173455978975,-0.1832676303109943,1.0,-0.9594393342093737,-0.41931668856767407,0.0
2020-09-25,-0.4294290346610578,-1.3896849393102844,-0.1816747732351781,1.0,-0.9581087594759213,-0.42303141843039305,0.0
2020-09-28,-0.4266205628747757,-1.3898980172451525,-0.1781853197356327,1.0,-0.957324812885718,-0.42491355539020437,0.0
2020-09-29,-0.4274708920598792,-1.3901777116344218,-0.17504158277160115,1.0,-0.9575855729668213,-0.4269018646590213,0.0
2020-09-30,-0.42810843953926336,-1.3896115271755793,-0.1751412429378531,1.0,-0.9589191083081505,-0.42788945824026625,0.0
2020-10-01,-0.42821467688937564,-1.3911500547645124,-0.17572836801752464,1.0,-0.9593866374589266,-0.42668127053669225,0.0
2020-10-02,-0.43119386637458923,-1.3920700985761227,-0.17599123767798464,1.0,-0.9587294633077765,-0.42317634173055857,0.0
2020-10-05,-0.4221930400525279,-1.3997373604727512,-0.16629459400306415,1.0,-0.9584591814401401,-0.43068505143357416,0.0
2020-10-06,-0.4270646417786336,-1.38719418792945,-0.16477745196726334,1.0,-0.9644185741170292,-0.4331480589960173,0.0
2020-10-07,-0.4233997901364113,-1.3914393144456103,-0.1619447359216509,1.0,-0.9613501224204266,-0.4340241343126967,0.0
2020-10-08,-0.42426229508196717,-1.3876284153005463,-0.16192349726775954,1.0,-0.9647650273224043,-0.43296174863387976,0.0
2020-10-09,-0.4227254841953395,-1.3873562715865868,-0.16032002798058848,1.0,-0.9645433480522888,-0.4370655357845495,0.0
2020-10-12,-0.4165499737440924,-1.3853929634167688,-0.1580168037808507,1.0,-0.9619726938561176,-0.4540521617363907,0.0
2020-10-13,-0.41045591642260787,-1.3887310399090789,-0.15622677798662413,1.0,-0.9588232722822048,-0.4569655112121344,0.0
2020-10-14,-0.4079269358503758,-1.391496241915749,-0.15093515119734313,1.0,-0.9598409368991436,-0.4596661422828177,0.0
2020-10-15,-0.40648346367250643,-1.389968980733103,-0.15142644938616803,1.0,-0.9587137926514919,-0.46231814408667915,0.0
2020-10-16,-0.40549753091814883,-1.3921251584145435,-0.1494122274177337,1.0,-0.9579163571210069,-0.46510509985578813,0.0
2020-10-19,-0.40672261561325285,-1.392735378966693,-0.14708453536148264,1.0,-0.9582568406329225,-0.4661683713611329,0.0
2020-10-20,-0.4032469232783451,-1.3941258619184778,-0.1423147420790783,1.0,-0.9555730121323207,-0.46888365191585923,0.0
2020-10-21,-0.4035080064575243,-1.395610628735983,-0.1402766263798595,1.0,-0.9553209127797897,-0.4685195689166194,0.0
2020-10-22,-0.40438994588933497,-1.3928696107523126,-0.13837493454355038,1.0,-0.9575405829987781,-0.47058823529411764,0.0
2020-10-23,-0.4036917437598184,-1.3934368999825448,-0.13863676034211905,1.0,-0.9572787572002095,-0.4707627858264968,0.0
2020-10-26,-0.40490636867606616,-1.395608712732987,-0.13819896110698854,1.0,-0.9590117421100878,-0.4673709022654852,0.0
2020-10-27,-0.40135076252723306,-1.3988235294117646,-0.13747276688453158,1.0,-0.9590849673202614,-0.4605664488017429,0.0
2020-10-28,-0.3996775739619189,-1.399677573961919,-0.13472179861443945,1.0,-0.958999607860224,-0.4640320683194632,0.0
2020-10-29,-0.37972382147958966,-1.4083373014155232,-0.12445348686204061,1.0,-0.9517336911822,-0.4646119215618371,0.0
2020-10-30,-0.379614801990911,-1.4080934862583856,-0.12244103008006925,1.0,-0.9523479766284354,-0.46557022289547717,0.0
2020-11-02,-0.37667055923186715,-1.4093681069157908,-0.12006401107218546,1.0,-0.9525539552787509,-0.46637256174040914,0.0
2020-11-03,-0.37683791731534333,-1.4097474485383152,-0.12000518941359627,1.0,-0.9526466009340945,-0.46527417401833593,0.0
2020-11-04,-0.37715396242712157,-1.4032822284603756,-0.11841934787302957,1.0,-0.9537464910386526,-0.46616281580652125,0.0
2020-11-05,-0.35488035806507146,-1.416293682217249,-0.09889826131864349,1.0,-0.951497676019969,-0.4820967464279566,0.0
2020-11-06,-0.351099066546221,-1.4085688475932379,-0.10440056781520196,1.0,-0.9577149739751366,-0.47984686196068305,0.0
