Date,IWF,IWM,MTUM,NLY,SPY,VLUE,VXX
2020-09-03,-0.1337913688924332,-0.6289605251050517,-0.370426034414011,1.0,-0.7021439744808761,-0.2318805017943134,0.0
2020-09-04,-0.1015648785240212,-0.6336844669061682,-0.3484747001156914,1.0,-0.7100712415514827,-0.2507459051330451,0.0
2020-09-08,-0.10073059360730593,-0.6331506849315068,-0.3463318112633181,1.0,-0.7068797564687975,-0.25704718417047184,0.0
2020-09-09,-0.08650435098996392,-0.6408538249295048,-0.3232163973196689,1.0,-0.7073466541341985,-0.2740972074830963,0.0
2020-09-10,-0.08070079883805374,-0.6435790365528927,-0.3139675623335754,1.0,-0.7066993464052288,-0.28092471556523846,0.0
2020-09-11,-0.079783535387127,-0.6462194273966805,-0.31484112827644584,1.0,-0.7032983644224083,-0.2790760951718717,0.0
2020-09-14,-0.0779790161158649,-0.642880899827654,-0.3143651921506969,1.0,-0.7044114534514558,-0.283977867142382,0.0
2020-09-15,-0.07997823721436344,-0.6389191149800507,-0.31117760851166726,1.0,-0.7057187764478297,-0.28681537903518317,0.0
2020-09-16,-0.08250605326876513,-0.6317493946731234,-0.3068099273607748,1.0,-0.7079903147699756,-0.2975786924939467,0.0
2020-09-17,-0.07748865355521936,-0.6349167927382753,-0.3036913767019667,1.0,-0.706626323751891,-0.3029954614220878,0.0
2020-09-18,-0.07490013315579228,-0.6327623774361457,-0.3054714925553807,1.0,-0.706542791429609,-0.3065912117177097,0.0
2020-09-21,-0.07490466678772471,-0.6325585618303977,-0.3059439501240845,1.0,-0.7065250287512862,-0.3065189758489196,0.0
2020-09-22,-0.08156587080353897,-0.6243788631681009,-0.3134165555690219,1.0,-0.704581262877227,-0.3059932129438856,0.0
2020-09-23,-0.07855433366657578,-0.6229513163076736,-0.3151564724772032,1.0,-0.703353630827956,-0.3094307613075222,0.0
2020-09-24,-0.07221231448175801,-0.6183840643230663,-0.31112656046912307,1.0,-0.7054680651694223,-0.3155094761660067,0.0
2020-09-25,-0.07159486016628874,-0.6205895691609977,-0.30990173847316704,1.0,-0.7034013605442176,-0.3179138321995465,0.0
2020-09-28,-0.06972177748240341,-0.619732350542247,-0.30743437150711417,1.0,-0.703380358275685,-0.3206053831978975,0.0
2020-09-29,-0.07069975246030308,-0.6173700416591197,-0.3050775825635452,1.0,-0.7032844291493088,-0.3223751735796655,0.0
2020-09-30,-0.07092391304347827,-0.6168478260869565,-0.30525362318840576,1.0,-0.7034420289855072,-0.32282608695652176,0.0
2020-10-01,-0.07075799197029613,-0.6197361668729435,-0.304162767531017,1.0,-0.7026594620702146,-0.3213692758173091,0.0
2020-10-02,-0.07209463741437065,-0.6162597700455684,-0.3025620907143073,1.0,-0.7047711017895404,-0.3221172707245677,0.0
2020-10-05,-0.06559749186060533,-0.6208850838056191,-0.29633425780778966,1.0,-0.7049318702520198,-0.326811768961775,0.0
2020-10-06,-0.06597013127785137,-0.6143863663735999,-0.292574972901361,1.0,-0.7073045887028785,-0.33072383475852096,0.0
2020-10-07,-0.06330104097719477,-0.6170347192971899,-0.29183464709067936,1.0,-0.7049160599314038,-0.33148805583970153,0.0
2020-10-08,-0.06362898620420186,-0.6143187761113281,-0.2938895735024496,1.0,-0.7045475038321661,-0.3292356707042169,0.0
2020-10-09,-0.06270468407295016,-0.6127452453204338,-0.2930324790433555,1.0,-0.7026710332602228,-0.33341345431601715,0.0
2020-10-12,-0.05703296373088134,-0.6108056131494336,-0.29201598605727336,1.0,-0.7007422098019772,-0.34427116199405033,0.0
2020-10-13,-0.05410599009157784,-0.612370514937697,-0.2912475604263624,1.0,-0.6989340939798828,-0.3458940099084221,0.0
2020-10-14,-0.05532029912604739,-0.6124575787608494,-0.2944409406252816,1.0,-0.6974201880049254,-0.3436045289365408,0.0
2020-10-15,-0.054042693728045155,-0.6114630558140932,-0.29504308403638874,1.0,-0.6957996817485814,-0.34605338217191584,0.0
2020-10-16,-0.055021624219125424,-0.6113346948582413,-0.2943897164824604,1.0,-0.6956991830850553,-0.3469485824123018,0.0
2020-10-19,-0.05555555555555555,-0.6109009009009009,-0.2911111111111111,1.0,-0.6957357357357357,-0.3497297297297297,0.0
2020-10-20,-0.053291724179319454,-0.611294484786653,-0.28935365780471706,1.0,-0.6953429754546,-0.3513773030066615,0.0
2020-10-21,-0.053918626980316846,-0.6125180028804608,-0.28720595295247237,1.0,-0.6957213154104656,-0.35111617858857413,0.0
2020-10-22,-0.054043510877719435,-0.6127831957989498,-0.28747186796699176,1.0,-0.6953338334583646,-0.3511177794448612,0.0
2020-10-23,-0.05500540151242348,-0.6118413155683592,-0.2882307045972872,1.0,-0.6954447245228664,-0.35031808906493817,0.0
2020-10-26,-0.055400498184328205,-0.6126166681672219,-0.2880165661294679,1.0,-0.6960175264847993,-0.34902914078208935,0.0
2020-10-27,-0.05065643546549966,-0.6130927402433907,-0.29155925903722796,1.0,-0.6973802529824351,-0.3447335291649181,0.0
2020-10-28,-0.05290767386091127,-0.6131594724220624,-0.29247601918465227,1.0,-0.6976918465227818,-0.3413669064748201,0.0
2020-10-29,-0.03490974190660898,-0.6158734894823213,-0.2913919140683276,1.0,-0.6966432940474414,-0.3449500223780397,0.0
2020-10-30,-0.034759517842224606,-0.6150196920873613,-0.2904284520825874,1.0,-0.6973087480606277,-0.3461331901181525,0.0
2020-11-02,-0.026347162613257036,-0.6123628993800668,-0.28859680495946594,1.0,-0.698468049594659,-0.3546435383881736,0.0
2020-11-03,-0.027414404481659167,-0.6126225453678595,-0.289311362078727,1.0,-0.6982031645758217,-0.35230489585506125,0.0
2020-11-04,-0.028313683458377988,-0.604799333095153,-0.28864475407883766,1.0,-0.7003096343932357,-0.35521614862450873,0.0
2020-11-05,-0.010152585643887668,-0.6145876625304281,-0.2741494983079024,1.0,-0.7012705575016327,-0.3684319895505551,0.0
2020-11-06,-0.007560708038070389,-0.6114389065140687,-0.2760103181427343,1.0,-0.7031161977051027,-0.36685741394135263,0.0
