Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WU
2020-07-22,-0.2134775524981897,-0.06657313540912382,-0.17324402606806663,-0.45467505430847216,-0.35488323678493844,0.0,1.0
2020-07-23,-0.21824459385789569,-0.06339723787025259,-0.17458658913320005,-0.4589769216790841,-0.35630565146283844,0.0,1.0
2020-07-24,-0.21099210311337022,-0.06753199600617228,-0.17059998184623762,-0.4571798130162476,-0.36293909412725783,0.0,1.0
2020-07-27,-0.21297410173184736,-0.06902421862587103,-0.17052908731870078,-0.4582926663186327,-0.3589894908868057,0.0,1.0
2020-07-28,-0.21567469332121764,-0.0680599727396638,-0.17064970467969107,-0.458905043162199,-0.3583825533848251,0.0,1.0
2020-07-29,-0.2190836045797009,-0.07028884892905106,-0.17303621423531287,-0.45662713677645506,-0.357157489814035,0.0,1.0
2020-07-30,-0.22855695503004905,-0.08966358884616271,-0.17803771673305854,-0.46708420640585785,-0.339243362729973,0.0,1.0
2020-07-31,-0.23001958299735054,-0.09157931113926968,-0.17818223706946207,-0.46621356986522294,-0.33791037898859577,0.0,1.0
2020-08-03,-0.228171220568585,-0.09300557526609225,-0.17912270193060867,-0.46491268488227433,-0.33859374280053445,0.0,1.0
2020-08-04,-0.22635858923264762,-0.08889861549448272,-0.17763597410675205,-0.468036582275565,-0.34273998479577966,0.0,1.0
2020-08-05,-0.226721020751284,-0.08894723508141597,-0.17747990511066583,-0.4683663833805477,-0.34164766576844235,0.0,1.0
2020-08-06,-0.2318968316556107,-0.06480493575172797,-0.19177065454376768,-0.4758547107668043,-0.3551282646008257,0.0,1.0
2020-08-07,-0.23254571222787573,-0.06870193536395529,-0.19509305081201644,-0.4712948119235148,-0.3557538161288074,0.0,1.0
2020-08-10,-0.22437834069254006,-0.07471531489658377,-0.19233093190797118,-0.47211247966534975,-0.3604229607250755,0.0,1.0
2020-08-11,-0.22436984551051226,-0.07829016145893833,-0.1897084446509467,-0.4699268207689627,-0.3608549192705308,0.0,1.0
2020-08-12,-0.22248281627345345,-0.07802340702210663,-0.18720973434887608,-0.4709734348876091,-0.36343581645922346,0.0,1.0
2020-08-13,-0.22088381376781321,-0.08074548577264076,-0.1822865896114747,-0.47066332451376314,-0.3663603026505129,0.0,1.0
2020-08-14,-0.22198235840297123,-0.08126740947075209,-0.18317084493964714,-0.47021819870009285,-0.3646007428040854,0.0,1.0
2020-08-17,-0.2215541058203515,-0.08128061662758572,-0.18354885891393682,-0.4694123929143547,-0.3658440322243633,0.0,1.0
2020-08-18,-0.2220338195670352,-0.0820403233299266,-0.18663476725819939,-0.46794574003530615,-0.36409458329462047,0.0,1.0
2020-08-19,-0.2208024533605929,-0.08407871198568874,-0.18560509258183677,-0.467021350742281,-0.3657505285412262,0.0,1.0
2020-08-20,-0.22130861960838966,-0.0857315401946438,-0.1853064827073607,-0.46647155831184817,-0.36392353610665923,0.0,1.0
2020-08-21,-0.2207768072848913,-0.08455677383385989,-0.19034566065787029,-0.4667115777736481,-0.3605974725887382,0.0,1.0
2020-08-24,-0.22035394119559665,-0.08463003390775233,-0.1880022295508384,-0.46671930883924007,-0.3627200520228529,0.0,1.0
2020-08-25,-0.22015878174474207,-0.08045870281814384,-0.18675425971493567,-0.46824365105158083,-0.3657551418357398,0.0,1.0
2020-08-26,-0.21948048933354997,-0.0804104087838622,-0.1869356298892732,-0.4683720606327909,-0.3661180621648599,0.0,1.0
2020-08-27,-0.21484900496358492,-0.08324442176555179,-0.1843484714941782,-0.4675279491580461,-0.3694855499373753,0.0,1.0
2020-08-28,-0.21371163867979154,-0.08738853503184713,-0.18255935147654892,-0.46552403011001736,-0.3669716270990156,0.0,1.0
2020-08-31,-0.2139002755969337,-0.08749623659649367,-0.18242664258088423,-0.46552722388197965,-0.3665902406262303,0.0,1.0
2020-09-01,-0.213011858439874,-0.088822493978136,-0.17655642023346305,-0.469242171576802,-0.3684454326477673,0.0,1.0
2020-09-02,-0.21077001435384543,-0.08653979719405472,-0.1765291475667917,-0.4688382645737834,-0.372459137843219,0.0,1.0
2020-09-03,-0.21068105004861337,-0.08780499097180425,-0.17741562109356915,-0.4675216445205797,-0.3714755312745961,0.0,1.0
2020-09-04,-0.20017988515025023,-0.08507645118885634,-0.1690459168377113,-0.47129909365558914,-0.38061852817047576,0.0,1.0
2020-09-08,-0.1993360842804122,-0.08487978053897047,-0.1701975610318357,-0.4703427925954955,-0.3804836441596164,0.0,1.0
2020-09-09,-0.19305826916446384,-0.08605907366969315,-0.16446385472934147,-0.46957820940121825,-0.38540397655441905,0.0,1.0
2020-09-10,-0.1889256046629033,-0.08752122630685208,-0.1573041442929919,-0.4694800128505209,-0.3915048877874157,0.0,1.0
2020-09-11,-0.19232708438373744,-0.08958610258055645,-0.15934821469496263,-0.46296466058578173,-0.38758766099830405,0.0,1.0
2020-09-14,-0.1931328504630054,-0.09065279178509214,-0.15964518199321537,-0.4625928302924727,-0.38608233244705237,0.0,1.0
2020-09-15,-0.19208897041962852,-0.09383168997936253,-0.159779867002981,-0.4608117404265077,-0.3865168539325842,0.0,1.0
2020-09-16,-0.19301183812058365,-0.09358080205561164,-0.16029641185647428,-0.46017252454804075,-0.3871478388547307,0.0,1.0
2020-09-17,-0.19330931785329145,-0.09333914599729252,-0.16047541472592525,-0.46015648303237505,-0.3871693091342955,0.0,1.0
2020-09-18,-0.18924745980412394,-0.09291497511410812,-0.16057707745590497,-0.45913897107731827,-0.3917521044060644,0.0,1.0
2020-09-21,-0.18696110805356816,-0.09523481929921114,-0.1638231517152816,-0.4561777655476059,-0.3909833058154467,0.0,1.0
2020-09-22,-0.18384599480829755,-0.1024097769405711,-0.1623440766350417,-0.45620362500287154,-0.3924100066619191,0.0,1.0
2020-09-23,-0.18265763179051336,-0.10194096703801539,-0.16308717124152977,-0.45565636843918683,-0.393660273343287,0.0,1.0
2020-09-24,-0.181617799003513,-0.10045232245769523,-0.16207838725231327,-0.456937524395564,-0.39499001216908136,0.0,1.0
2020-09-25,-0.18169916626472818,-0.10108178874112865,-0.16148740209926732,-0.4563724476905762,-0.39612760972920835,0.0,1.0
2020-09-28,-0.1795924923133404,-0.0995135606443027,-0.15820751686476067,-0.45661052728190543,-0.4006470561240879,0.0,1.0
2020-09-29,-0.17994310099573257,-0.09897673564906162,-0.1577570779608131,-0.4566374523929702,-0.4010232643509384,0.0,1.0
2020-09-30,-0.18008260670032122,-0.09850849013308857,-0.15796236805874253,-0.4566544286369894,-0.4014226709499771,0.0,1.0
2020-10-01,-0.18082273541159727,-0.10174004866626876,-0.1563977778798035,-0.45642991598181903,-0.40016528166750837,0.0,1.0
2020-10-02,-0.1816366349133479,-0.10040169861127052,-0.15569838172845174,-0.45740847010214625,-0.4002754504762998,0.0,1.0
2020-10-05,-0.1791907514450867,-0.10159188916414351,-0.15338563170933112,-0.45747316267547483,-0.40214698596201487,0.0,1.0
2020-10-06,-0.17972455830793557,-0.09661082976236852,-0.15050757350076766,-0.45940557757968786,-0.40527968101927175,0.0,1.0
2020-10-07,-0.1755426321091675,-0.10211557834966573,-0.15008242513050646,-0.45432274017767194,-0.40752358274567274,0.0,1.0
2020-10-08,-0.17445903289263004,-0.10151425042316667,-0.14774234868932704,-0.4552815773823139,-0.4083901367857633,0.0,1.0
2020-10-09,-0.1738374619730552,-0.10059699444177587,-0.14728150232164505,-0.45460783640979896,-0.41103410416523706,0.0,1.0
2020-10-12,-0.17148018568063847,-0.09970044133452242,-0.14689808145251654,-0.4534998056298736,-0.4151288559603028,0.0,1.0
2020-10-13,-0.16780915821222925,-0.10175029704780185,-0.14676446394296683,-0.4517640069463486,-0.4169180148066905,0.0,1.0
2020-10-14,-0.16671622332517555,-0.10180462477985408,-0.1435237071430205,-0.45570778344502644,-0.41947805402438193,0.0,1.0
2020-10-15,-0.16518755718206773,-0.09947392497712718,-0.14400731930466606,-0.455672461116194,-0.422964318389753,0.0,1.0
2020-10-16,-0.16082643123691637,-0.09782015108764905,-0.14719668699371985,-0.4513060890142896,-0.418244288704833,0.0,1.0
2020-10-19,-0.1611031469724896,-0.09775411290873096,-0.14674494277197533,-0.45136186770428016,-0.4185041072200605,0.0,1.0
2020-10-20,-0.16056600768933277,-0.09727688422776803,-0.14605182337284162,-0.45173692472188726,-0.41931887981436405,0.0,1.0
2020-10-21,-0.1609398743507745,-0.10233380962101109,-0.1408904311537502,-0.44675784173640876,-0.4171146038874146,0.0,1.0
2020-10-22,-0.16113453951843285,-0.10177753593615381,-0.140729152496259,-0.4471500476125697,-0.41647394912256835,0.0,1.0
2020-10-23,-0.15806071055855528,-0.10472344480239575,-0.13950269975951723,-0.44738871999637003,-0.41900721448341577,0.0,1.0
2020-10-26,-0.15686363430229922,-0.10242165888168336,-0.14046981996281346,-0.4449231327377443,-0.42279261711487004,0.0,1.0
2020-10-27,-0.15527233214107844,-0.09996830714900166,-0.13897315162765428,-0.44537510752931586,-0.4241861728618644,0.0,1.0
2020-10-28,-0.15043826866888632,-0.09909175330117097,-0.14049511902335168,-0.4456977191909583,-0.42920885144164345,0.0,1.0
