Date,IWF,IWM,LBC,MTUM,SPY,VLUE,VXX
2020-08-21,-0.03836154295113281,-0.7923542208309015,1.0,-0.0,-0.5507507826179233,-0.2715020958242691,0.0
2020-08-24,-0.03994369638541418,-0.7974663373436379,1.0,-0.0,-0.5514567232358644,-0.26696411972485595,0.0
2020-08-25,-0.03831539790089013,-0.7962534874451972,1.0,-0.0,-0.5524644612727514,-0.2700943270891457,0.0
2020-08-26,-0.03642058878182156,-0.7960765575641741,1.0,-0.0,-0.5494146691088636,-0.2726500491093945,0.0
2020-08-27,-0.02867754344077464,-0.800053057434673,1.0,-0.0,-0.547128266348322,-0.2770393951452447,0.0
2020-08-28,-0.027737264988995255,-0.8022592877409773,1.0,-0.0,-0.5461271247116226,-0.2756224974145475,0.0
2020-08-31,-0.02842822668328516,-0.8017714603940704,1.0,-0.0,-0.5464477976079981,-0.27523933278527674,0.0
2020-09-01,-0.026895966929884996,-0.8038846785733212,1.0,-0.0,-0.543590015369124,-0.275478297737029,0.0
2020-09-02,-0.024738445239041184,-0.8016951397165939,1.0,-0.0,-0.543053900145676,-0.2791418355184744,0.0
2020-09-03,-0.031439544431201165,-0.8051913653820686,1.0,-0.0,-0.5409349754999337,-0.2710634353065819,0.0
2020-09-04,-0.0,-0.8095601589850228,1.0,-0.0,-0.5374957226711589,-0.2851728040851781,0.0
2020-09-08,-0.0,-0.808182392586352,1.0,-0.0,-0.5334614574557709,-0.29104359730412804,0.0
2020-09-09,-0.0,-0.8098415784357512,1.0,-0.0,-0.5197698552399967,-0.2976381262643512,0.0
2020-09-10,-0.0,-0.8088150364886859,1.0,-0.0,-0.5112091142962146,-0.3050611644878458,0.0
2020-09-11,-0.0,-0.8097361380685096,1.0,-0.0,-0.5082096207312595,-0.3049362639668468,0.0
2020-09-14,-0.0,-0.8115706380635179,1.0,-0.0,-0.5080118538721775,-0.3029293750491726,0.0
2020-09-15,-0.0,-0.8067180616740088,1.0,-0.0,-0.5097021187329558,-0.3057740717432348,0.0
2020-09-16,-0.0,-0.8026084446427165,1.0,-0.0,-0.5102474610963865,-0.3113338756658881,0.0
2020-09-17,-0.0,-0.8011915385019158,1.0,-0.0,-0.5123878011652931,-0.3109548055220198,0.0
2020-09-18,-0.0,-0.7992177656446872,1.0,-0.0,-0.5134659806803864,-0.3122637547249055,0.0
2020-09-21,-0.0,-0.7958298275136727,1.0,-0.0,-0.5202461085401767,-0.3132888094236433,0.0
2020-09-22,-0.0,-0.8001580819391385,1.0,-0.0,-0.5185351073639837,-0.31600579633776843,0.0
2020-09-23,-0.0,-0.7970468029004615,1.0,-0.0,-0.5154911008569546,-0.3242452208305867,0.0
2020-09-24,-0.0,-0.7926967327488614,1.0,-0.0,-0.5112023800121107,-0.32885764684200824,0.0
2020-09-25,-0.0,-0.793384076483447,1.0,-0.0,-0.5122600015802364,-0.3281097737628065,0.0
2020-09-28,-0.0,-0.7943757741875972,1.0,-0.0,-0.514983000817015,-0.3261998260548718,0.0
2020-09-29,-0.0,-0.7960567989864865,1.0,-0.0,-0.5155722128378378,-0.32770270270270274,0.0
2020-09-30,-0.0,-0.7955073381902651,1.0,-0.0,-0.5159170098194489,-0.32823883433639534,0.0
2020-10-01,-0.0,-0.7977667493796525,1.0,-0.0,-0.5154954859827887,-0.3265139116202946,0.0
2020-10-02,-0.0,-0.7909734326308562,1.0,-0.0,-0.5183013785453969,-0.3315903449004384,0.0
2020-10-05,-0.0,-0.7970822982187219,1.0,-0.0,-0.508483535070564,-0.3372799830857868,0.0
2020-10-06,-0.0,-0.7974890973965905,1.0,-0.0,-0.5081009647152107,-0.3374653098982423,0.0
2020-10-07,-0.0,-0.7976372958401607,1.0,-0.0,-0.5083249643215815,-0.33685712775516674,0.0
2020-10-08,-0.0,-0.7979819324845474,1.0,-0.0,-0.5060225051508267,-0.3374716044165038,0.0
2020-10-09,-0.0,-0.8003113949437906,1.0,-0.0,-0.507705705388716,-0.33092310128252495,0.0
2020-10-12,-0.0,-0.7981668290884188,1.0,-0.0,-0.5024890036083968,-0.33323675823741666,0.0
2020-10-13,-0.0,-0.7988517855261772,1.0,-0.0,-0.5017907932160539,-0.332876856631202,0.0
2020-10-14,-0.0,-0.7987467747880574,1.0,-0.0,-0.5026064978147543,-0.3314464746458849,0.0
2020-10-15,-0.0,-0.7973200652872111,1.0,-0.0,-0.5019480861369979,-0.3332806823566577,0.0
2020-10-16,-0.0,-0.8030794378971234,1.0,-0.0,-0.4970602968704685,-0.33633894908908746,0.0
2020-10-19,-0.0,-0.8028105884834422,1.0,-0.0,-0.4964933558321029,-0.3372706180130774,0.0
2020-10-20,-0.0,-0.8032566595526046,1.0,-0.0,-0.49384765367691624,-0.3377598608805628,0.0
2020-10-21,-0.0,-0.8043002819425048,1.0,-0.0,-0.49337303364865215,-0.33730336486522094,0.0
2020-10-22,-0.0,-0.801797527740439,1.0,-0.0,-0.49513718668458917,-0.33873645923934526,0.0
2020-10-23,-0.0,-0.7996046910001318,1.0,-0.0,-0.4983792331005402,-0.3373830544208723,0.0
2020-10-26,-0.0,-0.8010490524262632,1.0,-0.0,-0.49967052373547005,-0.3350905400774928,0.0
2020-10-27,-0.0,-0.802732369896549,1.0,-0.0,-0.4987233146437126,-0.33091157966779855,0.0
2020-10-28,-0.0,-0.802842853382469,1.0,-0.0,-0.4989997367728349,-0.3304290602790208,0.0
