Date,GE,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-28,1.0,-0.16253427623033628,-0.4430942415933036,-0.0,-0.6457786116322702,-0.6350122672824362,0.0
2020-08-31,1.0,-0.16218713011345595,-0.4431421230405035,-0.0,-0.6458327318917982,-0.6357573832962846,0.0
2020-09-01,1.0,-0.15479974570883662,-0.4471767901519968,-0.0,-0.6486158469629544,-0.6390799283361267,0.0
2020-09-02,1.0,-0.14730272472478256,-0.4419659626108816,-0.0,-0.6486463058741946,-0.6515068334826202,0.0
2020-09-03,1.0,-0.14792317482355663,-0.439025801226426,-0.0,-0.6503239615874117,-0.6552412356820548,0.0
2020-09-04,1.0,-0.1156546762589928,-0.4382158273381295,-0.0,-0.6503884892086331,-0.6734676258992806,0.0
2020-09-08,1.0,-0.10770733950227024,-0.4346801540318409,-0.0,-0.6488016552675441,-0.6825104891085694,0.0
2020-09-09,1.0,-0.10802424799609275,-0.4341655414140834,-0.0,-0.6486338954807941,-0.682132904300859,0.0
2020-09-10,1.0,-0.09983933899472114,-0.4332683038788157,-0.0,-0.6468900619692449,-0.6889201285288042,0.0
2020-09-11,1.0,-0.1010813756704816,-0.43470154605168804,-0.0,-0.6451538880761839,-0.6874049852278921,0.0
2020-09-14,1.0,-0.10405072006426071,-0.4354524069080269,-0.0,-0.6442136668770441,-0.6850938091686269,0.0
2020-09-15,1.0,-0.1059667240390132,-0.4358577165806081,-0.0,-0.6428858290304074,-0.6838783706253585,0.0
2020-09-16,1.0,-0.10801963993453355,-0.43049932523616735,-0.0,-0.6438108364200189,-0.6890056565308524,0.0
2020-09-17,1.0,-0.08237136724868033,-0.4509542316839724,-0.0,-0.6502117292186322,-0.7168629270839376,0.0
2020-09-18,1.0,-0.07636648940807253,-0.4472437741551158,-0.0,-0.6545491529363904,-0.7276901171069072,0.0
2020-09-21,1.0,-0.07730325319068523,-0.4457656190946885,-0.0,-0.6563072360961713,-0.7278541733290694,0.0
2020-09-22,1.0,-0.06715460430395986,-0.46191753659532275,-0.0,-0.6565288388639411,-0.730360996092611,0.0
2020-09-23,1.0,-0.06262938449427063,-0.4600110796862699,-0.0,-0.6558882701110885,-0.7372073359185934,0.0
2020-09-24,1.0,-0.05514973370972905,-0.4545560373679462,-0.0,-0.6561799714792933,-0.7443904426530077,0.0
2020-09-25,1.0,-0.05638922817425697,-0.45416739370674114,-0.0,-0.6559064735648229,-0.7417262839527715,0.0
2020-09-28,1.0,-0.053090401883009335,-0.4524452968354982,-0.0,-0.6548978583674774,-0.7454450353064248,0.0
2020-09-29,1.0,-0.053897084446509466,-0.44932628644441863,-0.0,-0.655970495992566,-0.7447438726913695,0.0
2020-09-30,1.0,-0.054363293161028024,-0.4487585305648323,-0.0,-0.655815304196312,-0.7451139828662697,0.0
2020-10-01,1.0,-0.0549504806714879,-0.44581917458104614,-0.0,-0.6567918445586826,-0.7468269873079492,0.0
2020-10-02,1.0,-0.05322608746152505,-0.442940937336663,-0.0,-0.6580811893838202,-0.7494918404088506,0.0
2020-10-05,1.0,-0.03755582622817702,-0.45055391218606805,-0.0,-0.6548054057189258,-0.757119656632446,0.0
2020-10-06,1.0,-0.043157132512671975,-0.44266473569876896,-0.0,-0.6570890658942795,-0.7535119478638668,0.0
2020-10-07,1.0,-0.04684418145956608,-0.4391170669451212,-0.0,-0.6617937115674672,-0.7528135514560853,0.0
2020-10-08,1.0,-0.048598835018981656,-0.437302576288869,-0.0,-0.6608224418233982,-0.7512098994406933,0.0
2020-10-09,1.0,-0.04349972413392572,-0.43546185788541397,-0.0,-0.6629787728315475,-0.7619130586288004,0.0
2020-10-12,1.0,-0.051029908064703824,-0.43741999301757245,-0.0,-0.6673164203421389,-0.7535784941231234,0.0
2020-10-13,1.0,-0.04596063839065089,-0.4403034971946859,-0.0,-0.6649902613448065,-0.7558068548504316,0.0
2020-10-14,1.0,-0.011680578900886016,-0.4469103444346315,-0.0,-0.6236004672231561,-0.7667302925842568,0.0
2020-10-15,1.0,-0.010371552313653979,-0.4435548210622293,-0.0,-0.6241167084568042,-0.7712844768634602,0.0
2020-10-16,1.0,-0.011388224575788634,-0.44231864252363057,-0.0,-0.624245530121854,-0.7691037467258854,0.0
2020-10-19,1.0,-0.011585435452573909,-0.44230110717954574,-0.0,-0.6346022143590915,-0.7650953087547085,0.0
2020-10-20,1.0,-0.008924752644635168,-0.4419320806364232,-0.0,-0.631747027458584,-0.7687548116677597,0.0
2020-10-21,1.0,-0.008696148034100307,-0.4430188464060673,-0.0,-0.631226299432612,-0.7682547828814188,0.0
2020-10-22,1.0,-0.008747435605197173,-0.4429279689993162,-0.0,-0.6308126282197402,-0.7668395258718942,0.0
2020-10-23,1.0,-0.001027221366204417,-0.4493522798607545,-0.0,-0.6314843348741654,-0.7715003138731953,0.0
2020-10-26,1.0,-0.0005420363449633413,-0.44755085156762614,-0.0,-0.6302170998202722,-0.7745414087239324,0.0
2020-10-27,1.0,-0.0,-0.4461643718464039,-0.0,-0.6293508936970837,-0.77516462841016,0.0
2020-10-28,1.0,-0.0,-0.44508785942492013,-0.0,-0.6273961661341854,-0.780094705613875,0.0
