Date,FCNCA,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-27,1.0,-0.0,-0.7873859773544301,-0.0,-0.3346702208309897,-0.32349416742070386,0.0
2020-08-28,1.0,-0.0,-0.7879595880525454,-0.0,-0.33486631277673135,-0.32341789182709946,0.0
2020-08-31,1.0,-0.0,-0.787901766058412,-0.0,-0.33555109828286284,-0.3225869575852453,0.0
2020-09-01,1.0,-0.0,-0.7909228737712134,-0.0,-0.3311243703232748,-0.32327480804029934,0.0
2020-09-02,1.0,-0.0,-0.7899613710820987,-0.0,-0.3309618111583785,-0.3239450393623784,0.0
2020-09-03,1.0,-0.0,-0.7933959036026788,-0.0,-0.3316957520653077,-0.3190839321503642,0.0
2020-09-04,1.0,-0.0,-0.7953770459859705,-0.0,-0.3146677708495713,-0.32562840997661735,0.0
2020-09-08,1.0,-0.0,-0.7930219525863119,-0.0,-0.310844723826231,-0.33262675730331603,0.0
2020-09-09,1.0,-0.0,-0.7917491023668205,-0.0,-0.32114506240687823,-0.32964509904496714,0.0
2020-09-10,1.0,-0.0,-0.7902253252935576,-0.0,-0.31311183262944614,-0.3378902912384347,0.0
2020-09-11,1.0,-0.0,-0.7915842913280124,-0.0,-0.3124405066998609,-0.33672597691049766,0.0
2020-09-14,1.0,-0.0,-0.7932718128997608,-0.0,-0.3136565597382941,-0.334334261022411,0.0
2020-09-15,1.0,-0.0,-0.7857910418600107,-0.0,-0.3178820886045035,-0.3385678698773995,0.0
2020-09-16,1.0,-0.0,-0.780823592703086,-0.0,-0.3189954516554996,-0.3455274612412579,0.0
2020-09-17,1.0,-0.0,-0.7798023773418774,-0.0,-0.32108790294966494,-0.34493469647312036,0.0
2020-09-18,1.0,-0.0,-0.7801121477019516,-0.0,-0.32603638678713975,-0.34249124611278436,0.0
2020-09-21,1.0,-0.0,-0.7779737841479847,-0.0,-0.3291926987627098,-0.342913144677202,0.0
2020-09-22,1.0,-0.0,-0.7767506865437427,-0.0,-0.33106120047077287,-0.34413005100039235,0.0
2020-09-23,1.0,-0.0,-0.7747915644923983,-0.0,-0.32773418342324667,-0.3496566944580677,0.0
2020-09-24,1.0,-0.0,-0.7725502681785897,-0.0,-0.3239205505620729,-0.35262423158874384,0.0
2020-09-25,1.0,-0.0,-0.7722762574417522,-0.0,-0.32388465590317767,-0.35379866232207174,0.0
2020-09-28,1.0,-0.0,-0.7691497698109511,-0.0,-0.3199627779410324,-0.3597071211675972,0.0
2020-09-29,1.0,-0.0,-0.7679012950133418,-0.0,-0.32032607897378146,-0.35978848931430385,0.0
2020-09-30,1.0,-0.0,-0.7672534090630891,-0.0,-0.32051313437951384,-0.36036918255930667,0.0
2020-10-01,1.0,-0.0,-0.7676013223950043,-0.0,-0.3213909636341374,-0.35991184033304763,0.0
2020-10-02,1.0,-0.0,-0.7671172494857478,-0.0,-0.3223381330198844,-0.35936428641394846,0.0
2020-10-05,1.0,-0.0,-0.7714859536114037,-0.0,-0.3144088760439884,-0.3633446814764016,0.0
2020-10-06,1.0,-0.0,-0.7716475658732491,-0.0,-0.31636301302772063,-0.3607846018219218,0.0
2020-10-07,1.0,-0.0,-0.7748733387179675,-0.0,-0.31137871111437454,-0.3612844800156644,0.0
2020-10-08,1.0,-0.0,-0.7740491622844563,-0.0,-0.31082304023480495,-0.361012596306714,0.0
2020-10-09,1.0,-0.0,-0.7742590237699305,-0.0,-0.3114545632397535,-0.35975251883008896,0.0
2020-10-12,1.0,-0.0,-0.7735609135814545,-0.0,-0.3088717171223162,-0.36288942143101677,0.0
2020-10-13,1.0,-0.0,-0.7707444983580847,-0.0,-0.3183355388913395,-0.36153996961231194,0.0
2020-10-14,1.0,-0.0,-0.7707326645245162,-0.0,-0.31931124138438516,-0.362824695234124,0.0
2020-10-15,1.0,-0.0,-0.7702646359110196,-0.0,-0.3195497020086822,-0.3628136266647046,0.0
2020-10-16,1.0,-0.0,-0.7740748012172376,-0.0,-0.31478845587513493,-0.3652694610778443,0.0
2020-10-19,1.0,-0.0,-0.7673864519850525,-0.0,-0.3595164647756628,-0.38105986507160233,0.0
2020-10-20,1.0,-0.0,-0.7672602154858477,-0.0,-0.35570233819725244,-0.3885275133736846,0.0
2020-10-21,1.0,-0.0,-0.7670613075936957,-0.0,-0.35764019807455444,-0.38893497222431694,0.0
2020-10-22,1.0,-0.0,-0.7590459068695717,-0.0,-0.3809282657686172,-0.39209480161041194,0.0
2020-10-23,1.0,-0.0,-0.7660964388297197,-0.0,-0.37815510536081953,-0.397625886479754,0.0
2020-10-26,1.0,-0.0,-0.770714085832761,-0.0,-0.38283853570429166,-0.39039405734055815,0.0
2020-10-27,1.0,-0.0,-0.7720238851480117,-0.0,-0.38282302121712614,-0.3861262863676788,0.0
2020-10-28,1.0,-0.0,-0.7692248833116536,-0.0,-0.38169204478792057,-0.3996225163873799,0.0
