Date,IWF,IWM,MTUM,SA,SPY,VLUE,VXX
2020-09-09,-0.5710839682965119,-0.17770034843205573,-1.1692001378412529,1.0,-0.9109392349810468,-0.0,0.0
2020-09-10,-0.5635732275051514,-0.17698237044951537,-1.1637029687857743,1.0,-0.911661451575975,-0.0,0.0
2020-09-11,-0.5592729489768701,-0.18035285599969514,-1.1627100560149375,1.0,-0.9082040925199101,-0.0,0.0
2020-09-14,-0.5598160674925895,-0.17682602416964355,-1.1609029414000152,1.0,-0.9027133845101467,-0.0,0.0
2020-09-15,-0.5599543639475185,-0.1811751283513976,-1.1597642137288457,1.0,-0.902148697471002,-0.0,0.0
2020-09-16,-0.5648303150205448,-0.17463095419266475,-1.1562167097854208,1.0,-0.9088799269517577,-0.0,0.0
2020-09-17,-0.5616037125794058,-0.17908630986344096,-1.1536764426185857,1.0,-0.9095058769827684,-0.0,0.0
2020-09-18,-0.558113868168671,-0.17959354544070635,-1.1559217536915818,1.0,-0.9121251332014005,-0.0,0.0
2020-09-21,-0.5573184187497622,-0.18038275691511624,-1.1561846060190997,1.0,-0.9108549252368451,-0.0,0.0
2020-09-22,-0.5494167268305657,-0.19238515028308698,-1.1527529733632251,1.0,-0.905270357563552,-0.0,0.0
2020-09-23,-0.5466757741347905,-0.18916970248937462,-1.1548269581056467,1.0,-0.9040680024286583,-0.0,0.0
2020-09-24,-0.5460623789081791,-0.18747863085514566,-1.158416593853284,1.0,-0.9070394711848953,-0.0,0.0
2020-09-25,-0.5416493048979129,-0.19485586575249061,-1.1500814424788817,1.0,-0.9014735406644191,-0.0,0.0
2020-09-28,-0.5382141505864548,-0.19610291335603483,-1.1435489973514947,1.0,-0.9056753688989785,-0.0,0.0
2020-09-29,-0.538435438265787,-0.1930254476908577,-1.1355325164938739,1.0,-0.9029971724787936,-0.0,0.0
2020-09-30,-0.538960304595318,-0.19108832510272553,-1.1400082934368756,1.0,-0.8996117163644588,-0.0,0.0
2020-10-01,-0.5393249962332379,-0.189731806539099,-1.1384285068555071,1.0,-0.8993144492993822,-0.0,0.0
2020-10-02,-0.5401649531126427,-0.18705984257899297,-1.1371596429781945,1.0,-0.9016683613904267,-0.0,0.0
2020-10-05,-0.5269494767638123,-0.1991298150857057,-1.1244139379618168,1.0,-0.900303814560594,-0.0,0.0
2020-10-06,-0.5292553191489362,-0.19115223254420138,-1.1238387773449208,1.0,-0.9016332034761763,-0.0,0.0
2020-10-07,-0.5278765866626728,-0.19178492530048305,-1.1238252143632756,1.0,-0.9008125210618939,-0.0,0.0
2020-10-08,-0.5246722199394868,-0.18975757349370587,-1.117403160135968,1.0,-0.9035523514250494,-0.0,0.0
2020-10-09,-0.5232114823951558,-0.1912984974209464,-1.1169170965089332,1.0,-0.9062943858862226,-0.0,0.0
2020-10-12,-0.5279512395767118,-0.19115282503832778,-1.1154320756833564,1.0,-0.904760124144636,-0.0,0.0
2020-10-13,-0.5214403107724488,-0.19759450171821305,-1.1136261766024205,1.0,-0.9025847900791871,-0.0,0.0
2020-10-14,-0.5218400269491335,-0.19830070741475464,-1.112512632406333,1.0,-0.9102444136691993,-0.0,0.0
2020-10-15,-0.5209576344328117,-0.19771848849863033,-1.1168899395849752,1.0,-0.9168824346129311,-0.0,0.0
2020-10-16,-0.5210717904454536,-0.20099823619919693,-1.113783915637783,1.0,-0.9168761961946936,-0.0,0.0
2020-10-19,-0.5221013133208255,-0.2018386491557223,-1.1103939962476548,1.0,-0.9179737335834897,-0.0,0.0
2020-10-20,-0.5198125585754452,-0.20176194939081538,-1.1100281162136831,1.0,-0.9172258669165886,-0.0,0.0
2020-10-21,-0.5198875351452671,-0.20176194939081538,-1.1098031865042175,1.0,-0.9174133083411434,-0.0,0.0
2020-10-22,-0.5204719985015921,-0.1995130174189923,-1.1056752200786661,1.0,-0.9203596179059748,-0.0,0.0
2020-10-23,-0.5228550018733608,-0.19584113900337202,-1.1083926564256275,1.0,-0.9196328212813787,-0.0,0.0
2020-10-26,-0.5228924690895466,-0.19591607343574372,-1.1084301236418133,1.0,-0.9194829524166354,-0.0,0.0
2020-10-27,-0.5175832398054621,-0.19098391320613545,-1.1143658810325479,1.0,-0.9181818181818183,-0.0,0.0
2020-10-28,-0.5236864771748493,-0.1858218177732839,-1.1189379470471483,1.0,-0.9164513350559862,-0.0,0.0
