Date,IWF,IWM,MTUM,PVG,SPY,VLUE,VXX
2020-09-11,-0.8005600770105891,-0.014045681281176163,-1.2774131443073422,1.0,-1.2835827426271114,-0.0,0.0
2020-09-14,-0.8017896115233523,-0.011086861632474902,-1.2754255783500656,1.0,-1.27656045395024,-0.0,0.0
2020-09-15,-0.8032563854998683,-0.026902483981392084,-1.2840779425963311,1.0,-1.2744228912490125,-0.0,0.0
2020-09-16,-0.8077597544936431,-0.01718544498027181,-1.279438842612889,1.0,-1.2797018851380972,-0.0,0.0
2020-09-17,-0.802156381486676,-0.024631837307152876,-1.2754207573632537,1.0,-1.280680224403927,-0.0,0.0
2020-09-18,-0.8000789162172828,-0.025472401245122542,-1.2769520803191725,1.0,-1.2816870533561313,-0.0,0.0
2020-09-21,-0.7994827057121564,-0.025733198895269826,-1.2778484064705624,1.0,-1.2807855859015387,-0.0,0.0
2020-09-22,-0.7925338474346055,-0.03956535074267187,-1.2753362835735882,1.0,-1.2740656355430924,-0.0,0.0
2020-09-23,-0.7862084063047287,-0.0376970227670753,-1.2806479859894921,1.0,-1.2737302977232925,-0.0,0.0
2020-09-24,-0.7806305126189852,-0.032267924198759936,-1.2779233254737576,1.0,-1.2756527814164702,-0.0,0.0
2020-09-25,-0.777923097044206,-0.03997733019443717,-1.2705990060162176,1.0,-1.271078559595431,-0.0,0.0
2020-09-28,-0.7734378401915959,-0.04184628782930547,-1.2616590463749184,1.0,-1.2775527977356846,-0.0,0.0
2020-09-29,-0.7748045178105994,-0.036055603822762815,-1.2564291920069506,1.0,-1.2767158992180714,-0.0,0.0
2020-09-30,-0.7747970655901377,-0.033164040456656683,-1.261752832400052,1.0,-1.2711290532621435,-0.0,0.0
2020-10-01,-0.7742676373721615,-0.03024787658172994,-1.2594470445484487,1.0,-1.2695441150979372,-0.0,0.0
2020-10-02,-0.7754288684803327,-0.026468549644775602,-1.2574943683936926,1.0,-1.2726563853751516,-0.0,0.0
2020-10-05,-0.7599256923143388,-0.0436773663973733,-1.2413703719704496,1.0,-1.2752408519462566,-0.0,0.0
2020-10-06,-0.7640744891801017,-0.030390550909561168,-1.2414001207000604,1.0,-1.2748512802827832,-0.0,0.0
2020-10-07,-0.763696711065132,-0.029871977240398296,-1.241475925686452,1.0,-1.2754860123281175,-0.0,0.0
2020-10-08,-0.7614540761454076,-0.026113142611314262,-1.2386749838674984,1.0,-1.2757582275758228,-0.0,0.0
2020-10-09,-0.7603629170966633,-0.026530787753697972,-1.2375730994152048,1.0,-1.275498796009632,-0.0,0.0
2020-10-12,-0.7702976267390275,-0.026058491622517985,-1.2362062281948571,1.0,-1.274626351380454,-0.0,0.0
2020-10-13,-0.7617204301075269,-0.033892473118279566,-1.2339784946236558,1.0,-1.2714838709677418,-0.0,0.0
2020-10-14,-0.7612922653359717,-0.03389830508474576,-1.233459519917405,1.0,-1.273165275746365,-0.0,0.0
2020-10-15,-0.7194985726697282,-0.013983699474576972,-1.189772868313268,1.0,-1.2138926813123163,-0.0,0.0
2020-10-16,-0.7128643670599843,-0.022982362373062535,-1.1728816346667763,1.0,-1.2026065863585906,-0.0,0.0
2020-10-19,-0.7136464405944659,-0.02459150997618852,-1.1637244437145906,1.0,-1.2035060349782414,-0.0,0.0
2020-10-20,-0.7074167961403223,-0.025921988715348763,-1.1563905470602667,1.0,-1.1989533077111785,-0.0,0.0
2020-10-21,-0.7081017004578155,-0.027632439502943102,-1.1527959450621321,1.0,-1.19910889470242,-0.0,0.0
2020-10-22,-0.7087676272225628,-0.026650316779072144,-1.151399959125281,1.0,-1.200653995503781,-0.0,0.0
2020-10-23,-0.7128251267789957,-0.021020775396695567,-1.155733682316375,1.0,-1.200065434320301,-0.0,0.0
2020-10-26,-0.7125444803468445,-0.020409832712994395,-1.1564481164873819,1.0,-1.2007444067242012,-0.0,0.0
2020-10-27,-0.7069078141585695,-0.01273781334204295,-1.1628970360088184,1.0,-1.2001306442394055,-0.0,0.0
2020-10-28,-0.711386098178551,-0.011026709139916688,-1.162460181328106,1.0,-1.1990933594707178,-0.0,0.0
