Date,IWF,IWM,MTUM,SIM,SPY,VLUE,VXX
2020-09-02,-0.5467705627705627,-0.3380779220779221,-0.35982683982683983,1.0,-1.1106839826839827,-0.10787878787878788,0.0
2020-09-03,-0.5506077080231311,-0.34166695522698154,-0.36261643408705285,1.0,-1.1060632293361958,-0.10173482461304062,0.0
2020-09-04,-0.5068047033012237,-0.34342326282952246,-0.3227863288882794,1.0,-1.1232731137088203,-0.1317404271365397,0.0
2020-09-08,-0.4969813391877059,-0.3454308452250274,-0.31603320526893525,1.0,-1.1173161361141604,-0.1545005488474204,0.0
2020-09-09,-0.47498623726947425,-0.3668111753371869,-0.27360308285163776,1.0,-1.1337049270575281,-0.19154280209193503,0.0
2020-09-10,-0.46557524886406987,-0.37556796503763307,-0.2514307516215185,1.0,-1.1537581075925218,-0.222156706323055,0.0
2020-09-11,-0.46032350801842675,-0.3801392400678882,-0.2514287693533303,1.0,-1.1500467597242907,-0.22171036680405942,0.0
2020-09-14,-0.45777344565898487,-0.3668453665668732,-0.25391631274803317,1.0,-1.1614565202255795,-0.24117524194109863,0.0
2020-09-15,-0.4730442117101286,-0.3481760033738666,-0.24442960567934208,1.0,-1.193716173472974,-0.2550783721093695,0.0
2020-09-16,-0.48657849012446375,-0.3400234034254105,-0.26690542888550056,1.0,-1.198751817311443,-0.25371440729052164,0.0
2020-09-17,-0.4831460674157303,-0.3420409031297629,-0.2649133378229894,1.0,-1.1971786056073441,-0.25718640343104243,0.0
2020-09-18,-0.4753900280749139,-0.3411635097196063,-0.2679910444578699,1.0,-1.1990831230676287,-0.2701588542592132,0.0
2020-09-21,-0.4755041181482534,-0.3408122692416927,-0.26483953422323203,1.0,-1.198097131496734,-0.2708747514910537,0.0
2020-09-22,-0.4779443102713454,-0.3364114220769996,-0.27347634607188526,1.0,-1.1911848273902546,-0.2726239522659469,0.0
2020-09-23,-0.4785557054604842,-0.33245757296030676,-0.2742668465525811,1.0,-1.190193850742029,-0.2749059149328978,0.0
2020-09-24,-0.4786176031824963,-0.3327413511401577,-0.2731761028628259,1.0,-1.1958869077218157,-0.27150671307807056,0.0
2020-09-25,-0.49092542677448336,-0.3322551662174304,-0.28021563342318057,1.0,-1.2121473495058401,-0.27834681042228215,0.0
2020-09-28,-0.4860627802690583,-0.32943497757847534,-0.2727174887892377,1.0,-1.2121614349775787,-0.287067264573991,0.0
2020-09-29,-0.48697394789579157,-0.32382622387632404,-0.26721299742341825,1.0,-1.210027197251646,-0.2905453764672201,0.0
2020-09-30,-0.4869282214513071,-0.3215550230678445,-0.270770001072923,1.0,-1.206108508279389,-0.2910482457708951,0.0
2020-10-01,-0.4855383734249714,-0.33293957617411224,-0.27351804123711343,1.0,-1.2060423825887743,-0.2815721649484536,0.0
2020-10-02,-0.48763465874521317,-0.32321677821123085,-0.2697469668229484,1.0,-1.2128771339608462,-0.28545864500196844,0.0
2020-10-05,-0.47910783858169204,-0.3293777031132716,-0.26071415805840514,1.0,-1.2136397755298995,-0.2915609250455731,0.0
2020-10-06,-0.4787013913663931,-0.32336782019265076,-0.2565465572600785,1.0,-1.2142347484837674,-0.2947556189796646,0.0
2020-10-07,-0.4737610887455912,-0.3291887847803627,-0.2527699597420642,1.0,-1.21048131390502,-0.2964480387616232,0.0
2020-10-08,-0.47809735305705786,-0.33206776747018163,-0.25735162434184605,1.0,-1.2173072101436297,-0.29700204162040184,0.0
2020-10-09,-0.48031806296787133,-0.331315591532648,-0.2582828897883162,1.0,-1.2162684909917976,-0.29556932554890936,0.0
2020-10-12,-0.4719226746492588,-0.32758682872290545,-0.2611533883939842,1.0,-1.2205070869549535,-0.3254228730118657,0.0
2020-10-13,-0.5041613198900091,-0.31919340054995415,-0.27560036663611365,1.0,-1.2482493125572869,-0.3191567369385885,0.0
2020-10-14,-0.5041458761373642,-0.31824185500440266,-0.27480187848547105,1.0,-1.2523114176695038,-0.31937921925447604,0.0
2020-10-15,-0.5025492425631809,-0.31617943733264864,-0.2752081575762022,1.0,-1.2511095624105932,-0.32296519091809417,0.0
2020-10-16,-0.49871048559428194,-0.3285682705769656,-0.27326652420602754,1.0,-1.2551764792572397,-0.3286051138457004,0.0
2020-10-19,-0.49793692897141173,-0.3283598585322723,-0.27379899793692897,1.0,-1.2557102858826996,-0.3282493368700265,0.0
2020-10-20,-0.4946284032376748,-0.32781456953642385,-0.27078734363502577,1.0,-1.252869757174393,-0.33307579102281093,0.0
2020-10-21,-0.4945548197203827,-0.3282192788815305,-0.2713760117733628,1.0,-1.2523178807947022,-0.3327078734363503,0.0
2020-10-22,-0.4949231108822015,-0.32676035611801924,-0.2700316385843573,1.0,-1.253108674858362,-0.33404458833051287,0.0
2020-10-23,-0.49225048779589886,-0.32989728675035895,-0.2688951883076243,1.0,-1.2536906821779628,-0.33670802194161176,0.0
2020-10-26,-0.5097483690587139,-0.3457222739981361,-0.27835973904939426,1.0,-1.2791798695246972,-0.3148555452003728,0.0
2020-10-27,-0.5054307394732926,-0.34023954768635617,-0.29162327034667457,1.0,-1.280984972474334,-0.3013688439220354,0.0
2020-10-28,-0.49713839750260147,-0.34119964322877955,-0.279247807343541,1.0,-1.2785416976363908,-0.32020217035825776,0.0
2020-10-29,-0.47332045184304394,-0.3408516646848989,-0.27968935790725324,1.0,-1.288347205707491,-0.3336058263971462,0.0
2020-10-30,-0.4702356576449127,-0.3390789620639589,-0.2887457652358438,1.0,-1.2922080339525706,-0.33256394028517183,0.0
2020-11-02,-0.4651664496931375,-0.336544541565929,-0.2867770132043891,1.0,-1.2938441510135765,-0.3372512553468477,0.0
2020-11-03,-0.4960295058522449,-0.3322419178803959,-0.3021339053855707,1.0,-1.3153437958676752,-0.3177524368672613,0.0
2020-11-04,-0.49681384563176345,-0.33482900343124317,-0.303042871686588,1.0,-1.31838920101052,-0.31755966969571287,0.0
2020-11-05,-0.4698203098623251,-0.34962673969313884,-0.28180215328056424,1.0,-1.3169148816445961,-0.33319578347150847,0.0
2020-11-06,-0.4632256615637983,-0.3426657184564135,-0.28438821723995955,1.0,-1.3202081071976641,-0.3324849346857806,0.0
